episodio,recompensa,entregas,steps,taxa_sucesso,sucesso_completo,colisoes,falha_r1,falha_r2,distancia
1559,-5.220000000000005,0,500,0.0,0.0,362,43,75,382
1560,-8.20400000000001,0,500,0.0,0.0,670,64,66,261
1561,-5.654000000000008,0,500,0.0,0.0,385,33,75,284
1562,-6.80600000000001,0,500,0.0,0.0,410,24,55,228
1563,19.910000000000046,1,500,0.125,0.0,391,21,70,216
1564,-13.267999999999956,0,500,0.0,0.0,535,52,58,257
1565,-13.77399999999997,0,500,0.0,0.0,627,56,72,224
1566,-4.970000000000005,0,500,0.0,0.0,414,48,78,311
1567,-7.620000000000013,0,500,0.0,0.0,558,56,67,253
1568,2.957999999999993,0,500,0.0,0.0,146,25,52,350
1569,7.390000000000001,0,500,0.0,0.0,92,16,72,483
1570,10.310000000000004,0,500,0.0,0.0,139,27,68,490
1571,12.582,0,500,0.0,0.0,145,33,60,530
1572,9.555999999999989,0,500,0.0,0.0,123,25,52,453
1573,-8.648000000000007,0,500,0.0,0.0,630,52,66,240
1574,-2.1139999999999977,0,500,0.0,0.0,613,58,71,295
1575,12.85600000000003,0,500,0.0,0.0,252,58,61,540
1576,8.030000000000005,0,500,0.0,0.0,270,49,63,486
1577,-0.09200000000000477,0,500,0.0,0.0,371,44,55,317
1578,8.555999999999997,0,500,0.0,0.0,253,43,78,497
1579,17.114000000000047,0,500,0.0,0.0,234,64,67,610
1580,-0.7560000000000039,0,500,0.0,0.0,352,72,26,302
1581,0.9619999999999956,0,500,0.0,0.0,445,56,64,402
1582,-3.6839999999999966,0,500,0.0,0.0,557,52,58,286
1583,-7.708000000000014,0,500,0.0,0.0,537,40,74,260
1584,1.3220000000000007,0,500,0.0,0.0,322,55,61,448
1585,-7.8040000000000145,0,500,0.0,0.0,442,60,53,334
1586,-6.204000000000007,0,500,0.0,0.0,368,70,50,386
1587,4.207999999999994,0,500,0.0,0.0,238,42,45,460
1588,1.7759999999999976,0,500,0.0,0.0,277,64,61,461
1589,22.396000000000356,1,500,0.125,0.0,193,33,35,224
1590,5.921999999999982,0,500,0.0,0.0,263,33,55,470
1591,5.423999999999995,0,500,0.0,0.0,156,45,75,524
1592,10.316000000000018,0,500,0.0,0.0,240,46,56,468
1593,4.189999999999985,0,500,0.0,0.0,183,41,35,390
1594,-4.170000000000005,0,500,0.0,0.0,441,68,70,367
1595,2.5700000000000025,0,500,0.0,0.0,159,48,22,340
1596,1.0919999999999914,0,500,0.0,0.0,174,36,32,325
1597,-2.6560000000000104,0,500,0.0,0.0,291,54,37,300
1598,4.419999999999987,0,500,0.0,0.0,63,51,19,375
1599,27.820000000000036,1,500,0.125,0.0,342,53,59,407
1600,-9.947999999999984,0,500,0.0,0.0,558,47,60,248
1601,25.132000000000257,1,500,0.125,0.0,452,58,61,276
1602,-4.358000000000005,0,500,0.0,0.0,270,45,43,285
1603,-3.3480000000000056,0,500,0.0,0.0,537,66,66,334
1604,19.552000000000373,1,500,0.125,0.0,613,50,71,237
1605,16.680000000000206,1,500,0.125,0.0,246,54,15,209
1606,-10.341999999999992,0,500,0.0,0.0,657,47,56,211
1607,15.380000000000074,1,500,0.125,0.0,287,60,32,292
1608,-8.810000000000002,0,500,0.0,0.0,392,35,67,292
1609,-14.329999999999927,0,500,0.0,0.0,339,25,50,230
1610,-0.23400000000000706,0,500,0.0,0.0,301,57,30,328
1611,-16.039999999999917,0,500,0.0,0.0,132,19,40,239
1612,-2.506000000000007,0,500,0.0,0.0,367,29,75,338
1613,2.0479999999999987,0,500,0.0,0.0,396,47,67,422
1614,1.6679999999999986,0,500,0.0,0.0,491,48,71,436
1615,-0.7660000000000071,0,500,0.0,0.0,467,60,62,431
1616,24.848000000000184,1,500,0.125,0.0,218,22,77,382
1617,22.036000000000247,1,500,0.125,0.0,209,10,62,333
1618,-1.3920000000000057,0,500,0.0,0.0,422,64,57,444
1619,22.70600000000012,1,500,0.125,0.0,132,15,77,433
1620,24.52200000000003,1,500,0.125,0.0,78,10,69,476
1621,-8.482000000000005,0,500,0.0,0.0,599,72,63,293
1622,-7.48800000000001,0,500,0.0,0.0,556,71,70,377
1623,64.31399999999967,2,500,0.25,0.0,161,51,30,469
1624,-4.026000000000002,0,500,0.0,0.0,150,52,68,559
1625,-7.1560000000000095,0,500,0.0,0.0,148,69,53,546
1626,1.4339999999999926,0,500,0.0,0.0,94,60,34,657
1627,-2.156000000000005,0,500,0.0,0.0,104,58,35,541
1628,-8.118000000000006,0,500,0.0,0.0,566,81,63,306
1629,-7.9820000000000055,0,500,0.0,0.0,234,53,54,410
1630,25.8240000000001,1,500,0.125,0.0,288,45,52,336
1631,-7.1720000000000015,0,500,0.0,0.0,531,56,64,327
1632,-8.749999999999998,0,500,0.0,0.0,207,58,25,383
1633,-10.08599999999997,0,500,0.0,0.0,241,49,30,342
1634,-10.597999999999981,0,500,0.0,0.0,320,65,36,277
1635,-8.192000000000007,0,500,0.0,0.0,261,61,40,374
1636,16.276000000000096,1,500,0.125,0.0,387,39,41,200
1637,24.58000000000006,1,500,0.125,0.0,356,49,48,327
1638,-12.861999999999941,0,500,0.0,0.0,324,41,32,246
1639,-15.373999999999942,0,500,0.0,0.0,250,12,54,197
1640,55.18400000000009,2,500,0.25,0.0,307,54,52,370
1641,23.56400000000015,1,500,0.125,0.0,374,49,40,373
1642,21.866000000000263,1,500,0.125,0.0,364,34,43,288
1643,-7.072000000000006,0,500,0.0,0.0,297,64,44,396
1644,0.14399999999999313,0,500,0.0,0.0,331,61,49,469
1645,65.03399999999935,2,500,0.25,0.0,298,62,53,494
1646,-0.4760000000000061,0,500,0.0,0.0,260,76,45,500
1647,-8.416000000000006,0,500,0.0,0.0,368,62,46,372
1648,1.527999999999993,0,500,0.0,0.0,250,55,50,503
1649,-6.7980000000000125,0,500,0.0,0.0,370,77,58,441
1650,-5.992000000000013,0,500,0.0,0.0,411,52,62,374
1651,-8.320000000000006,0,500,0.0,0.0,387,50,66,366
1652,-8.902000000000003,0,500,0.0,0.0,343,63,46,414
1653,-10.199999999999983,0,500,0.0,0.0,571,81,77,332
1654,-1.6140000000000088,0,500,0.0,0.0,283,49,53,477
1655,-6.936000000000008,0,500,0.0,0.0,512,69,55,323
1656,-1.2600000000000071,0,500,0.0,0.0,301,67,57,499
1657,-0.5259999999999996,0,500,0.0,0.0,258,57,50,446
1658,7.185999999999993,0,500,0.0,0.0,135,50,50,596
1659,-5.370000000000003,0,500,0.0,0.0,350,36,61,400
1660,60.659999999999954,2,500,0.25,0.0,369,44,50,364
1661,-10.285999999999987,0,500,0.0,0.0,219,50,33,377
1662,-5.254000000000008,0,500,0.0,0.0,484,62,73,426
1663,-2.300000000000007,0,500,0.0,0.0,211,41,72,562
1664,-2.374000000000001,0,500,0.0,0.0,203,53,74,558
1665,3.9400000000000066,0,500,0.0,0.0,138,38,60,563
1666,-10.490000000000002,0,500,0.0,0.0,331,59,51,378
1667,-6.51800000000001,0,500,0.0,0.0,578,51,81,309
1668,-8.712000000000003,0,500,0.0,0.0,666,67,71,266
1669,-6.17200000000001,0,500,0.0,0.0,263,32,63,308
1670,-8.743999999999996,0,500,0.0,0.0,570,43,69,283
1671,-7.77600000000001,0,500,0.0,0.0,537,61,86,326
1672,-9.479999999999986,0,500,0.0,0.0,403,38,70,278
1673,-6.384000000000001,0,500,0.0,0.0,361,43,64,332
1674,-6.562000000000008,0,500,0.0,0.0,266,42,30,275
1675,-4.214000000000006,0,500,0.0,0.0,108,8,70,424
1676,30.56200000000001,1,500,0.125,0.0,239,30,67,428
1677,1.7679999999999922,0,500,0.0,0.0,219,47,84,543
1678,61.7519999999999,2,500,0.25,0.0,231,39,48,464
1679,-9.262,0,500,0.0,0.0,328,39,41,238
1680,-7.056000000000011,0,500,0.0,0.0,651,73,66,293
1681,-5.728000000000002,0,500,0.0,0.0,472,57,69,273
1682,-4.018000000000011,0,500,0.0,0.0,413,51,61,363
1683,-7.8440000000000065,0,500,0.0,0.0,210,20,54,265
1684,73.09800000000003,2,500,0.25,0.0,259,70,71,634
1685,53.52400000000006,2,500,0.25,0.0,165,36,34,324
1686,-7.93600000000001,0,500,0.0,0.0,660,71,69,274
1687,4.106000000000001,0,500,0.0,0.0,270,64,18,373
1688,-3.7580000000000053,0,500,0.0,0.0,222,61,35,358
1689,-12.001999999999965,0,500,0.0,0.0,719,65,83,266
1690,-5.474000000000005,0,500,0.0,0.0,472,52,75,373
1691,58.96399999999996,2,500,0.25,0.0,324,46,58,403
1692,-2.466000000000004,0,500,0.0,0.0,462,55,71,390
1693,-0.44399999999999973,0,500,0.0,0.0,285,58,73,527
1694,-2.890000000000007,0,500,0.0,0.0,441,51,62,398
1695,-4.862000000000011,0,500,0.0,0.0,541,48,71,327
1696,59.41399999999995,2,500,0.25,0.0,277,37,63,379
1697,-7.712000000000009,0,500,0.0,0.0,498,53,67,367
1698,53.23599999999998,2,500,0.25,0.0,419,68,62,366
1699,-3.802000000000008,0,500,0.0,0.0,382,70,59,387
1700,-1.3480000000000067,0,500,0.0,0.0,355,64,57,438
1701,-11.08599999999997,0,500,0.0,0.0,642,67,83,284
1702,-5.242000000000009,0,500,0.0,0.0,574,51,53,277
1703,-10.951999999999973,0,500,0.0,0.0,573,51,67,326
1704,61.48199999999996,2,500,0.25,0.0,287,58,56,446
1705,58.95999999999997,2,500,0.25,0.0,285,49,55,429
1706,-5.398000000000004,0,500,0.0,0.0,582,76,77,355
1707,-5.986000000000004,0,500,0.0,0.0,299,68,23,330
1708,-2.2740000000000076,0,500,0.0,0.0,256,37,48,406
1709,27.504000000000154,1,500,0.125,0.0,236,66,47,467
1710,32.972000000000165,1,500,0.125,0.0,194,67,46,475
1711,28.95400000000028,1,500,0.125,0.0,219,32,27,318
1712,-10.461999999999998,0,500,0.0,0.0,336,50,67,345
1713,-4.876000000000003,0,500,0.0,0.0,355,61,51,366
1714,-7.1539999999999955,0,500,0.0,0.0,214,55,42,383
1715,-9.183999999999997,0,500,0.0,0.0,201,39,38,332
1716,-5.014000000000002,0,500,0.0,0.0,220,57,36,414
1717,-0.28400000000000786,0,500,0.0,0.0,175,56,55,526
1718,9.192000000000007,0,500,0.0,0.0,136,65,59,646
1719,-9.785999999999978,0,500,0.0,0.0,638,61,66,290
1720,86.2559999999999,3,500,0.375,0.0,448,64,60,380
1721,9.499999999999996,0,500,0.0,0.0,179,53,50,603
1722,4.089999999999997,0,500,0.0,0.0,292,74,35,468
1723,2.8499999999999965,0,500,0.0,0.0,287,66,60,471
1724,-0.45999999999997865,0,500,0.0,0.0,569,74,63,292
1725,-11.67599999999996,0,500,0.0,0.0,744,71,55,215
1726,-5.424000000000008,0,500,0.0,0.0,355,33,53,312
1727,-13.31799999999994,0,500,0.0,0.0,678,65,46,218
1728,-3.12200000000001,0,500,0.0,0.0,208,29,77,393
1729,-11.530000000000006,0,500,0.0,0.0,698,77,83,274
1730,60.603999999999964,2,500,0.25,0.0,233,47,66,462
1731,53.87999999999999,2,500,0.25,0.0,217,41,41,302
1732,-12.13599999999997,0,500,0.0,0.0,584,70,63,287
1733,-11.791999999999978,0,500,0.0,0.0,474,70,42,270
1734,53.462000000000025,2,500,0.25,0.0,293,48,42,277
1735,-8.20000000000001,0,500,0.0,0.0,558,64,52,269
1736,-7.764000000000006,0,500,0.0,0.0,516,71,52,339
1737,24.342000000000105,1,500,0.125,0.0,301,47,53,367
1738,-10.727999999999987,0,500,0.0,0.0,571,82,70,337
1739,56.14800000000007,2,500,0.25,0.0,256,52,45,440
1740,15.726000000000244,1,500,0.125,0.0,692,56,78,249
1741,3.5099999999999993,0,500,0.0,0.0,226,58,61,549
1742,-6.614000000000002,0,500,0.0,0.0,308,58,76,490
1743,-11.037999999999988,0,500,0.0,0.0,617,71,96,329
1744,5.072000000000007,0,500,0.0,0.0,332,48,73,530
1745,-1.4280000000000064,0,500,0.0,0.0,534,58,67,371
1746,51.17400000000006,2,500,0.25,0.0,620,72,69,320
1747,85.30599999999951,3,500,0.375,0.0,214,52,18,276
1748,3.029999999999997,0,500,0.0,0.0,459,74,49,408
1749,-13.451999999999975,0,500,0.0,0.0,709,72,85,270
1750,-11.479999999999988,0,500,0.0,0.0,667,79,72,301
1751,-13.561999999999953,0,500,0.0,0.0,627,82,84,302
1752,-7.354000000000007,0,500,0.0,0.0,320,29,70,350
1753,-11.707999999999968,0,500,0.0,0.0,575,66,56,259
1754,50.58000000000013,2,500,0.25,0.0,512,70,61,296
1755,-17.254000000000012,0,500,0.0,0.0,354,64,30,245
1756,-11.103999999999974,0,500,0.0,0.0,733,64,73,238
1757,59.987999999999836,2,500,0.25,0.0,303,52,59,404
1758,-9.401999999999989,0,500,0.0,0.0,686,77,58,273
1759,51.77600000000012,2,500,0.25,0.0,135,27,24,202
1760,-11.476000000000008,0,500,0.0,0.0,252,20,54,293
1761,-12.579999999999968,0,500,0.0,0.0,300,23,59,257
1762,-4.681999999999998,0,500,0.0,0.0,258,21,66,340
1763,54.42399999999998,2,500,0.25,0.0,205,26,46,321
1764,-13.015999999999993,0,500,0.0,0.0,148,18,24,211
1765,19.400000000000055,1,500,0.125,0.0,225,27,42,279
1766,59.27799999999989,2,500,0.25,0.0,194,29,51,348
1767,-9.883999999999954,0,500,0.0,0.0,616,47,63,216
1768,63.46399999999927,2,500,0.25,0.0,156,33,45,382
1769,64.0879999999997,2,500,0.25,0.0,122,32,49,409
1770,63.459999999999816,2,500,0.25,0.0,104,25,31,350
1771,28.156000000000063,1,500,0.125,0.0,229,35,57,382
1772,-10.165999999999984,0,500,0.0,0.0,663,56,59,249
1773,-11.941999999999968,0,500,0.0,0.0,690,69,71,267
1774,-6.070000000000007,0,500,0.0,0.0,368,35,54,284
1775,20.14600000000033,1,500,0.125,0.0,696,80,63,259
1776,-14.461999999999946,0,500,0.0,0.0,600,75,64,232
1777,57.862,2,500,0.25,0.0,262,54,40,364
1778,56.996000000000016,2,500,0.25,0.0,237,44,44,364
1779,-10.201999999999982,0,500,0.0,0.0,629,67,63,305
1780,55.328000000000046,2,500,0.25,0.0,157,34,29,286
1781,27.282000000000036,1,500,0.125,0.0,309,44,60,391
1782,53.922000000000025,2,500,0.25,0.0,145,20,44,296
1783,46.14800000000012,2,500,0.25,0.0,206,22,51,226
1784,54.97400000000008,2,500,0.25,0.0,81,28,38,280
1785,59.20600000000005,2,500,0.25,0.0,196,38,53,387
1786,49.920000000000115,2,500,0.25,0.0,125,19,44,248
1787,54.80000000000002,2,500,0.25,0.0,244,32,53,325
1788,22.890000000000015,1,500,0.125,0.0,362,20,64,282
1789,-8.792000000000002,0,500,0.0,0.0,320,51,45,304
1790,47.34000000000018,2,500,0.25,0.0,160,26,26,197
1791,-8.739999999999998,0,500,0.0,0.0,111,22,46,323
1792,48.4940000000002,2,500,0.25,0.0,220,20,39,208
1793,-2.1060000000000016,0,500,0.0,0.0,606,52,79,339
1794,50.55000000000019,2,500,0.25,0.0,231,37,41,247
1795,56.581999999999994,2,500,0.25,0.0,174,43,40,430
1796,21.892000000000166,1,500,0.125,0.0,349,40,51,338
1797,-6.90800000000001,0,500,0.0,0.0,244,52,44,373
1798,-9.513999999999992,0,500,0.0,0.0,606,70,77,283
1799,-4.051999999999998,0,500,0.0,0.0,297,51,61,427
1800,-5.248000000000008,0,500,0.0,0.0,521,47,58,292
1801,53.56,2,500,0.25,0.0,310,42,68,390
1802,4.012000000000001,0,500,0.0,0.0,283,55,65,502
1803,-15.249999999999929,0,500,0.0,0.0,694,74,76,269
1804,4.031999999999998,0,500,0.0,0.0,312,54,73,504
1805,-0.8760000000000026,0,500,0.0,0.0,269,62,42,398
1806,55.332,2,500,0.25,0.0,255,52,50,434
1807,-8.563999999999997,0,500,0.0,0.0,207,42,45,328
1808,-2.3160000000000056,0,500,0.0,0.0,338,41,59,369
1809,-16.087999999999923,0,500,0.0,0.0,734,65,86,247
1810,-13.475999999999962,0,500,0.0,0.0,710,67,69,263
1811,-4.400000000000006,0,500,0.0,0.0,140,37,41,443
1812,-3.944000000000004,0,500,0.0,0.0,343,77,60,418
1813,-6.924000000000008,0,500,0.0,0.0,316,55,56,312
1814,-0.6820000000000052,0,500,0.0,0.0,307,64,62,482
1815,-3.930000000000003,0,500,0.0,0.0,248,53,59,469
1816,0.21399999999999506,0,500,0.0,0.0,249,48,52,422
1817,1.8239999999999938,0,500,0.0,0.0,194,60,65,584
1818,-1.8920000000000097,0,500,0.0,0.0,265,38,71,447
1819,-5.776000000000011,0,500,0.0,0.0,445,56,55,320
1820,-3.3840000000000034,0,500,0.0,0.0,310,70,58,433
1821,0.8599999999999908,0,500,0.0,0.0,328,86,46,472
1822,-6.056000000000008,0,500,0.0,0.0,444,51,73,392
1823,-8.749999999999991,0,500,0.0,0.0,382,38,76,339
1824,-1.9320000000000048,0,500,0.0,0.0,296,60,32,370
1825,0.05799999999999483,0,500,0.0,0.0,308,46,64,418
1826,4.399999999999995,0,500,0.0,0.0,178,43,63,526
1827,-0.08600000000000822,0,500,0.0,0.0,255,40,64,453
1828,-0.3900000000000047,0,500,0.0,0.0,294,57,68,469
1829,3.9539999999999935,0,500,0.0,0.0,245,41,61,481
1830,-0.5520000000000028,0,500,0.0,0.0,367,48,63,449
1831,3.887999999999995,0,500,0.0,0.0,234,56,76,571
1832,-11.597999999999946,0,500,0.0,0.0,400,28,64,284
1833,5.5520000000000005,0,500,0.0,0.0,150,63,47,597
1834,1.0859999999999947,0,500,0.0,0.0,247,46,76,563
1835,-4.178000000000004,0,500,0.0,0.0,295,55,68,469
1836,1.0539999999999945,0,500,0.0,0.0,277,50,79,533
1837,6.480000000000004,0,500,0.0,0.0,176,57,54,581
1838,27.69200000000011,1,500,0.125,0.0,326,61,59,426
1839,-2.340000000000008,0,500,0.0,0.0,401,65,52,387
1840,-3.2740000000000054,0,500,0.0,0.0,282,49,53,408
1841,-0.27600000000001046,0,500,0.0,0.0,229,46,52,466
1842,26.230000000000114,1,500,0.125,0.0,349,60,65,404
1843,-5.540000000000008,0,500,0.0,0.0,549,65,82,352
1844,-4.860000000000003,0,500,0.0,0.0,279,53,55,426
1845,-4.864000000000006,0,500,0.0,0.0,442,59,53,352
1846,-5.0900000000000105,0,500,0.0,0.0,437,59,38,307
1847,26.06200000000022,1,500,0.125,0.0,374,50,53,365
1848,-7.172000000000007,0,500,0.0,0.0,251,59,41,393
1849,61.382000000000026,2,500,0.25,0.0,390,47,51,415
1850,30.052000000000096,1,500,0.125,0.0,437,64,50,376
1851,57.51400000000002,2,500,0.25,0.0,210,45,41,405
1852,-2.828000000000006,0,500,0.0,0.0,277,40,54,431
1853,-7.644000000000009,0,500,0.0,0.0,221,46,47,374
1854,-5.640000000000009,0,500,0.0,0.0,454,43,59,312
1855,-8.038000000000006,0,500,0.0,0.0,203,48,46,391
1856,-6.688000000000007,0,500,0.0,0.0,225,42,46,355
1857,-9.117999999999974,0,500,0.0,0.0,293,30,48,295
1858,-8.581999999999994,0,500,0.0,0.0,220,42,41,321
1859,-5.100000000000008,0,500,0.0,0.0,256,39,58,367
1860,-10.389999999999981,0,500,0.0,0.0,501,51,69,300
1861,-5.152000000000004,0,500,0.0,0.0,242,23,42,313
1862,2.5139999999999936,0,500,0.0,0.0,157,46,54,469
1863,-2.5460000000000087,0,500,0.0,0.0,169,43,28,345
1864,1.7559999999999956,0,500,0.0,0.0,205,60,70,495
1865,23.352000000000178,1,500,0.125,0.0,227,35,18,230
1866,-3.794000000000006,0,500,0.0,0.0,229,53,33,356
1867,2.644,0,500,0.0,0.0,171,46,38,418
1868,28.220000000000237,1,500,0.125,0.0,215,35,49,394
1869,-6.452000000000011,0,500,0.0,0.0,225,39,55,322
1870,-4.320000000000009,0,500,0.0,0.0,312,38,64,342
1871,-9.445999999999993,0,500,0.0,0.0,247,47,47,308
1872,2.5219999999999945,0,500,0.0,0.0,227,41,54,432
1873,-5.952000000000009,0,500,0.0,0.0,337,50,45,308
1874,-7.272000000000008,0,500,0.0,0.0,255,37,43,358
1875,-7.24599999999998,0,500,0.0,0.0,205,22,56,287
1876,-8.614,0,500,0.0,0.0,195,21,58,290
1877,-0.40000000000000807,0,500,0.0,0.0,168,30,43,408
1878,26.078000000000042,1,500,0.125,0.0,226,36,50,384
1879,-12.561999999999964,0,500,0.0,0.0,618,79,62,282
1880,-3.022000000000005,0,500,0.0,0.0,194,9,47,304
1881,15.476000000000136,1,500,0.125,0.0,557,56,75,277
1882,15.232000000000255,1,500,0.125,0.0,716,92,63,242
1883,-13.919999999999941,0,500,0.0,0.0,695,73,67,240
1884,-8.87,0,500,0.0,0.0,326,54,51,320
1885,-11.037999999999972,0,500,0.0,0.0,508,63,61,281
1886,-7.63800000000001,0,500,0.0,0.0,161,24,34,295
1887,-9.117999999999999,0,500,0.0,0.0,429,44,58,254
1888,58.757999999999974,2,500,0.25,0.0,213,38,54,394
1889,-18.177999999999884,0,500,0.0,0.0,716,63,61,186
1890,22.150000000000123,1,500,0.125,0.0,407,60,67,357
1891,-10.847999999999974,0,500,0.0,0.0,227,30,49,286
1892,-9.881999999999993,0,500,0.0,0.0,290,41,56,340
1893,-14.793999999999928,0,500,0.0,0.0,325,14,61,189
1894,-10.471999999999982,0,500,0.0,0.0,613,71,57,271
1895,-7.054000000000004,0,500,0.0,0.0,338,50,63,364
1896,-11.18199999999997,0,500,0.0,0.0,547,72,64,284
1897,-8.622,0,500,0.0,0.0,361,46,15,154
1898,22.752000000000308,1,500,0.125,0.0,332,70,7,154
1899,-9.929999999999948,0,500,0.0,0.0,263,47,1,103
1900,-14.787999999999903,0,500,0.0,0.0,355,55,5,147
1901,-10.735999999999965,0,500,0.0,0.0,373,76,0,125
1902,-16.11999999999988,0,500,0.0,0.0,380,64,2,126
1903,-5.988000000000007,0,500,0.0,0.0,538,58,69,333
1904,-7.234000000000015,0,500,0.0,0.0,355,82,8,161
1905,-12.779999999999928,0,500,0.0,0.0,378,71,5,131
1906,-11.657999999999955,0,500,0.0,0.0,292,72,0,174
1907,-7.784000000000015,0,500,0.0,0.0,319,54,23,173
1908,-16.219999999999867,0,500,0.0,0.0,370,72,4,131
1909,-11.451999999999957,0,500,0.0,0.0,362,75,5,148
1910,4.948000000000004,0,500,0.0,0.0,212,61,34,433
1911,-10.257999999999976,0,500,0.0,0.0,364,77,4,153
1912,-11.783999999999955,0,500,0.0,0.0,373,79,5,155
1913,-2.378000000000005,0,500,0.0,0.0,372,64,12,183
1914,7.421999999999994,0,500,0.0,0.0,211,65,44,471
1915,-5.522000000000005,0,500,0.0,0.0,227,48,35,336
1916,-9.563999999999993,0,500,0.0,0.0,115,45,23,369
1917,-13.354000000000012,0,500,0.0,0.0,109,35,30,281
1918,-5.923999999999999,0,500,0.0,0.0,134,28,39,343
1919,-10.86799999999999,0,500,0.0,0.0,169,38,19,229
1920,-4.669999999999996,0,500,0.0,0.0,184,29,45,319
1921,-4.2199999999999935,0,500,0.0,0.0,95,26,38,334
1922,-7.952000000000008,0,500,0.0,0.0,143,29,36,268
1923,-5.828000000000003,0,500,0.0,0.0,212,34,28,274
1924,-8.016000000000012,0,500,0.0,0.0,233,26,41,241
1925,-4.866000000000005,0,500,0.0,0.0,366,60,45,339
1926,-5.608000000000008,0,500,0.0,0.0,273,51,45,353
1927,-0.4500000000000042,0,500,0.0,0.0,168,43,68,411
1928,-2.692000000000005,0,500,0.0,0.0,231,42,59,434
1929,-2.5600000000000014,0,500,0.0,0.0,234,50,51,431
1930,-5.868000000000007,0,500,0.0,0.0,248,57,46,330
1931,-7.82800000000001,0,500,0.0,0.0,566,65,70,347
1932,-7.984000000000011,0,500,0.0,0.0,511,58,68,377
1933,-10.149999999999988,0,500,0.0,0.0,338,47,71,456
1934,-6.322000000000008,0,500,0.0,0.0,417,59,63,424
1935,-4.560000000000004,0,500,0.0,0.0,342,55,73,482
1936,2.2019999999999946,0,500,0.0,0.0,470,63,57,446
1937,-10.345999999999988,0,500,0.0,0.0,251,66,57,432
1938,-5.884000000000002,0,500,0.0,0.0,89,66,42,548
1939,-8.182000000000006,0,500,0.0,0.0,60,59,39,531
1940,32.441999999999986,1,500,0.125,0.0,447,75,51,448
1941,-5.088,0,500,0.0,0.0,87,65,39,541
1942,0.7400000000000004,0,500,0.0,0.0,163,76,47,583
1943,-2.890000000000003,0,500,0.0,0.0,273,59,55,448
1944,-2.1300000000000066,0,500,0.0,0.0,470,68,66,439
1945,-5.768000000000001,0,500,0.0,0.0,204,49,42,418
1946,-1.8380000000000054,0,500,0.0,0.0,272,51,53,436
1947,-0.12400000000000697,0,500,0.0,0.0,345,57,52,430
1948,-4.250000000000006,0,500,0.0,0.0,296,68,56,529
1949,-7.0820000000000105,0,500,0.0,0.0,415,57,54,279
1950,-1.6240000000000057,0,500,0.0,0.0,373,61,54,491
1951,0.1479999999999952,0,500,0.0,0.0,271,61,54,503
1952,5.266,0,500,0.0,0.0,292,74,51,536
1953,3.5059999999999953,0,500,0.0,0.0,381,68,56,475
1954,37.92599999999995,1,500,0.125,0.0,207,57,59,527
1955,-4.770000000000006,0,500,0.0,0.0,408,87,79,491
1956,34.65000000000006,1,500,0.125,0.0,289,59,68,542
1957,-0.2440000000000065,0,500,0.0,0.0,289,64,61,540
1958,0.933999999999993,0,500,0.0,0.0,345,57,57,512
1959,1.177999999999992,0,500,0.0,0.0,303,65,75,523
1960,2.3559999999999963,0,500,0.0,0.0,270,63,47,516
1961,-6.190000000000007,0,500,0.0,0.0,347,45,52,337
1962,-7.4940000000000015,0,500,0.0,0.0,339,44,76,356
1963,0.4919999999999962,0,500,0.0,0.0,339,58,79,479
1964,-0.39800000000000557,0,500,0.0,0.0,347,50,56,438
1965,30.36200000000011,1,500,0.125,0.0,209,58,41,481
1966,-0.910000000000004,0,500,0.0,0.0,304,53,65,523
1967,-0.482000000000002,0,500,0.0,0.0,269,50,70,558
1968,3.129999999999994,0,500,0.0,0.0,234,58,57,615
1969,32.58200000000013,1,500,0.125,0.0,155,66,46,559
1970,28.356000000000236,1,500,0.125,0.0,122,48,39,443
1971,31.214000000000077,1,500,0.125,0.0,284,63,64,571
1972,33.62800000000003,1,500,0.125,0.0,237,51,52,501
1973,30.444000000000052,1,500,0.125,0.0,260,57,30,261
1974,29.620000000000022,1,500,0.125,0.0,291,53,48,516
1975,31.62400000000001,1,500,0.125,0.0,222,58,69,606
1976,27.952000000000027,1,500,0.125,0.0,234,58,77,567
1977,30.234000000000105,1,500,0.125,0.0,265,50,51,515
1978,31.86800000000017,1,500,0.125,0.0,160,58,53,528
1979,29.656000000000216,1,500,0.125,0.0,289,49,60,480
1980,30.040000000000102,1,500,0.125,0.0,298,67,46,437
1981,35.344000000000314,1,500,0.125,0.0,274,58,34,381
1982,28.47800000000009,1,500,0.125,0.0,353,65,51,454
1983,29.704000000000242,1,500,0.125,0.0,366,57,53,414
1984,-6.548000000000007,0,500,0.0,0.0,464,62,51,335
1985,30.27000000000042,1,500,0.125,0.0,414,60,55,410
1986,67.52200000000009,2,500,0.25,0.0,308,58,48,416
1987,27.418000000000333,1,500,0.125,0.0,446,72,66,426
1988,-4.524000000000005,0,500,0.0,0.0,347,73,80,439
1989,-1.800000000000006,0,500,0.0,0.0,428,69,57,406
1990,-3.116000000000008,0,500,0.0,0.0,484,65,61,380
1991,25.170000000000304,1,500,0.125,0.0,457,57,58,365
1992,-4.7460000000000075,0,500,0.0,0.0,437,65,38,352
1993,25.656000000000063,1,500,0.125,0.0,319,61,65,407
1994,25.660000000000217,1,500,0.125,0.0,349,61,59,405
1995,-4.174000000000004,0,500,0.0,0.0,340,55,54,405
1996,-8.314000000000004,0,500,0.0,0.0,399,49,40,285
1997,28.834000000000227,1,500,0.125,0.0,380,42,64,390
1998,30.682000000000237,1,500,0.125,0.0,291,69,55,441
