episodio,recompensa,entregas,steps,taxa_sucesso,colisoes,falha_r1,falha_r2,distancia_percorrida
2925,316.845,8,31,1.0,1,2,4,39
2926,316.86,8,36,1.0,8,0,4,40
2927,315.985,8,38,1.0,4,8,5,46
2928,316.37500000000006,8,45,1.0,20,1,5,45
2929,316.5449999999999,8,41,1.0,6,7,1,39
2930,316.8649999999999,8,29,1.0,3,5,2,34
2931,316.46,8,44,1.0,11,5,5,54
2932,316.52,8,37,1.0,12,4,4,40
2933,316.445,8,29,1.0,0,5,4,36
2934,317.0599999999999,8,31,1.0,1,3,1,36
2935,314.68499999999995,8,53,1.0,15,12,7,52
2936,314.5649999999998,8,89,1.0,39,12,13,88
2937,314.495,8,51,1.0,18,5,9,52
2938,317.075,8,24,1.0,0,3,1,27
2939,316.7599999999999,8,30,1.0,0,4,2,32
2940,316.385,8,32,1.0,0,2,6,39
2941,317.06500000000005,8,40,1.0,10,2,3,46
2942,316.895,8,29,1.0,0,3,4,36
2943,316.7099999999999,8,33,1.0,2,4,6,44
2944,317.275,8,30,1.0,0,3,1,33
2945,317.375,8,27,1.0,0,0,3,32
2946,315.86999999999995,8,49,1.0,9,5,8,55
2947,315.03999999999996,8,45,1.0,8,7,11,54
2948,316.5849999999999,8,33,1.0,3,6,3,36
2949,317.155,8,30,1.0,0,5,2,40
2950,315.875,8,36,1.0,4,9,6,48
2951,316.035,8,46,1.0,16,9,6,54
2952,312.81,8,76,1.0,35,2,17,61
2953,315.48999999999984,8,51,1.0,9,10,2,44
2954,315.45999999999987,8,45,1.0,10,11,5,50
2955,316.39,8,38,1.0,9,6,6,46
2956,316.3649999999999,8,39,1.0,3,8,4,49
2957,316.895,8,27,1.0,1,4,2,31
2958,315.33500000000004,8,50,1.0,7,7,10,60
2959,314.675,8,66,1.0,24,11,11,73
2960,316.4599999999999,8,46,1.0,0,5,0,37
2961,316.65,8,27,1.0,1,5,3,32
2962,300.27999999999867,8,278,1.0,154,29,44,173
2963,313.1449999999995,8,86,1.0,39,7,16,70
2964,316.1649999999998,8,40,1.0,0,9,1,39
2965,317.0,8,30,1.0,4,3,3,36
2966,315.25499999999977,8,54,1.0,0,11,6,56
2967,317.125,8,27,1.0,1,2,2,33
2968,316.34999999999985,8,40,1.0,5,5,3,36
2969,315.805,8,54,1.0,20,3,7,53
2970,317.2,8,26,1.0,1,0,3,27
2971,315.865,8,47,1.0,19,6,7,46
2972,316.1,8,41,1.0,16,6,2,40
2973,317.2899999999999,8,33,1.0,0,4,3,41
2974,317.0049999999999,8,29,1.0,0,5,0,30
2975,317.57499999999993,8,24,1.0,1,1,0,26
2976,316.82999999999987,8,33,1.0,0,2,3,33
2977,316.5899999999998,8,37,1.0,3,4,2,36
2978,316.65499999999986,8,37,1.0,1,2,6,41
2979,316.75999999999993,8,26,1.0,1,5,1,30
2980,316.4499999999998,8,34,1.0,0,6,4,40
2981,316.64999999999986,8,36,1.0,5,6,2,38
2982,316.3399999999999,8,41,1.0,13,7,5,46
2983,316.89000000000004,8,27,1.0,4,3,2,33
2984,317.4799999999999,8,24,1.0,1,2,0,26
2985,316.625,8,33,1.0,4,3,3,37
2986,315.845,8,52,1.0,26,7,7,54
2987,307.94,8,157,1.0,87,3,27,90
2988,317.125,8,26,1.0,1,2,4,33
2989,317.03,8,28,1.0,1,6,0,34
2990,317.2899999999999,8,29,1.0,0,4,0,32
2991,316.28499999999985,8,36,1.0,0,6,2,35
2992,316.90999999999997,8,29,1.0,3,2,4,34
2993,317.01500000000004,8,30,1.0,2,4,4,41
2994,316.895,8,29,1.0,1,4,3,36
2995,317.21500000000003,8,24,1.0,1,1,2,26
2996,316.3449999999999,8,42,1.0,6,7,6,52
2997,310.29500000000064,8,195,1.0,38,18,9,98
2998,317.16499999999985,8,38,1.0,1,4,2,43
2999,316.8599999999998,8,35,1.0,0,5,2,39
3000,316.69499999999994,8,29,1.0,0,5,4,38
