episodio,recompensa,entregas,steps,taxa_sucesso,colisoes,falha_r1,falha_r2,distancia_percorrida
2784,296.42999999999995,8,425,1.0,128,52,50,412
2785,-9.404999999999996,0,500,0.0,136,79,70,524
2786,117.28999999999954,5,500,0.625,177,76,59,519
2787,24.39500000000001,1,500,0.125,178,49,56,486
2788,295.33500000000004,8,415,1.0,100,53,60,430
2789,147.25499999999988,6,500,0.75,133,56,68,536
2790,172.3249999999999,7,500,0.875,125,73,78,537
2791,118.37499999999972,5,500,0.625,159,70,57,529
2792,-8.999999999999996,0,500,0.0,136,74,54,540
2793,19.575,1,500,0.125,151,51,61,505
2794,88.7399999999994,4,500,0.5,138,60,72,540
2795,166.22000000000003,7,500,0.875,126,64,66,542
2796,116.51499999999983,5,500,0.625,147,71,67,525
2797,72.49999999999983,3,500,0.375,146,64,60,514
2798,92.36999999999958,4,500,0.5,163,73,63,520
2799,296.925,8,343,1.0,88,41,46,368
2800,298.48999999999984,8,420,1.0,126,59,61,448
2801,-5.924999999999998,0,500,0.0,167,80,66,513
2802,36.42500000000005,2,500,0.25,107,63,67,573
2803,171.16499999999994,7,500,0.875,118,73,80,564
2804,120.70999999999994,5,500,0.625,133,57,69,509
2805,94.55999999999926,4,500,0.5,166,51,66,493
2806,115.30499999999986,5,500,0.625,144,77,73,529
2807,75.5449999999999,3,500,0.375,148,63,55,525
2808,306.9649999999996,8,288,1.0,62,44,54,341
2809,146.75499999999997,6,500,0.75,135,63,67,539
2810,56.609999999999594,3,500,0.375,118,83,74,550
2811,-10.170000000000007,0,500,0.0,133,65,59,503
2812,48.43000000000002,2,500,0.25,135,66,70,564
2813,-3.905000000000002,0,500,0.0,169,66,68,508
2814,95.9249999999996,4,500,0.5,128,65,69,545
2815,-1.5549999999999902,0,500,0.0,129,69,68,552
2816,301.8549999999998,8,421,1.0,118,56,53,462
2817,-10.774999999999991,0,500,0.0,129,71,68,522
2818,175.61499999999984,7,500,0.875,133,54,64,534
2819,299.69500000000005,8,460,1.0,157,61,61,455
2820,42.140000000000114,2,500,0.25,155,64,59,492
2821,-16.674999999999976,0,500,0.0,131,72,58,534
2822,174.03499999999974,7,500,0.875,137,70,79,558
2823,-14.779999999999985,0,500,0.0,115,65,64,527
2824,60.860000000000085,3,500,0.375,147,67,69,522
2825,-19.939999999999973,0,500,0.0,131,81,75,528
2826,90.45999999999952,4,500,0.5,162,68,56,510
2827,-2.604999999999992,0,500,0.0,122,63,56,557
2828,302.18499999999995,8,411,1.0,103,46,45,452
2829,41.720000000000155,2,500,0.25,145,68,62,539
2830,-8.529999999999989,0,500,0.0,146,55,71,514
2831,-4.919999999999997,0,500,0.0,103,83,75,560
2832,171.12999999999997,7,500,0.875,136,68,58,498
2833,-16.284999999999982,0,500,0.0,120,73,61,553
2834,-4.804999999999994,0,500,0.0,148,55,69,521
2835,121.41499999999961,5,500,0.625,135,68,62,543
2836,88.76999999999944,4,500,0.5,125,78,59,565
2837,169.5349999999997,7,500,0.875,141,76,74,525
2838,-20.21499999999996,0,500,0.0,164,75,68,474
2839,146.15999999999957,6,500,0.75,169,66,58,498
2840,96.75999999999995,4,500,0.5,140,68,63,513
2841,91.5399999999999,4,500,0.5,121,66,66,534
2842,-15.049999999999985,0,500,0.0,185,66,71,506
2843,171.71499999999983,7,500,0.875,118,79,59,546
2844,120.1999999999996,5,500,0.625,124,74,64,562
2845,-4.269999999999995,0,500,0.0,116,57,65,555
2846,-4.4750000000000005,0,500,0.0,118,55,71,543
2847,-2.769999999999989,0,500,0.0,173,59,65,506
2848,169.68999999999994,7,500,0.875,156,72,79,517
2849,43.94500000000006,2,500,0.25,194,65,75,513
2850,-12.444999999999997,0,500,0.0,150,71,77,527
2851,-2.36,0,500,0.0,160,66,62,518
2852,145.1149999999997,6,500,0.75,139,75,71,553
2853,114.86499999999937,5,500,0.625,141,64,75,536
2854,71.0049999999997,3,500,0.375,166,67,67,493
2855,-12.574999999999983,0,500,0.0,111,71,65,535
2856,302.07499999999993,8,235,1.0,71,29,32,224
2857,-14.204999999999991,0,500,0.0,106,71,76,552
2858,298.0299999999999,8,403,1.0,122,60,47,416
2859,67.84000000000006,3,500,0.375,128,75,70,523
2860,146.06000000000003,6,500,0.75,154,68,73,515
2861,-14.234999999999985,0,500,0.0,130,71,61,539
2862,68.88500000000003,3,500,0.375,157,71,67,507
2863,-3.424999999999997,0,500,0.0,160,61,68,528
2864,289.83499999999924,8,494,1.0,137,67,69,515
2865,40.93000000000016,2,500,0.25,146,78,68,554
2866,43.61500000000002,2,500,0.25,156,80,56,506
2867,118.80000000000001,5,500,0.625,145,69,68,528
2868,-17.994999999999976,0,500,0.0,151,86,71,504
2869,-4.179999999999999,0,500,0.0,126,65,75,540
2870,294.0299999999993,8,415,1.0,127,57,60,436
2871,124.14999999999996,5,500,0.625,141,64,70,542
2872,-12.784999999999993,0,500,0.0,146,77,64,544
2873,292.4650000000002,8,452,1.0,128,69,58,494
2874,-14.634999999999994,0,500,0.0,154,63,65,502
2875,86.77,4,500,0.5,172,67,75,489
2876,39.945000000000135,2,500,0.25,185,64,87,509
2877,-8.104999999999995,0,500,0.0,140,60,66,514
2878,9.930000000000012,1,500,0.125,184,67,74,470
2879,-6.500000000000008,0,500,0.0,197,75,70,489
2880,-15.45499999999999,0,500,0.0,139,70,75,519
2881,301.12,8,455,1.0,176,56,51,441
2882,-14.66499999999999,0,500,0.0,158,60,72,501
2883,146.0549999999997,6,500,0.75,161,73,54,519
2884,-10.264999999999999,0,500,0.0,140,75,68,522
2885,119.86500000000001,5,500,0.625,123,79,76,546
2886,34.315000000000026,2,500,0.25,142,60,75,507
2887,121.0099999999995,5,500,0.625,151,65,55,512
2888,175.00999999999985,7,500,0.875,166,68,68,538
2889,-17.889999999999958,0,500,0.0,146,51,72,493
2890,302.1749999999998,8,351,1.0,91,44,41,374
2891,65.44499999999924,3,500,0.375,134,74,63,508
2892,119.8249999999999,5,500,0.625,146,75,72,536
2893,-14.52999999999999,0,500,0.0,142,68,67,537
2894,169.0499999999999,7,500,0.875,145,68,81,499
2895,176.19000000000014,7,500,0.875,106,64,60,560
2896,117.0149999999995,5,500,0.625,148,60,75,506
2897,-5.1649999999999965,0,500,0.0,144,57,71,509
2898,70.36499999999995,3,500,0.375,139,71,71,533
2899,-10.894999999999992,0,500,0.0,152,72,69,508
2900,70.70999999999998,3,500,0.375,148,65,78,512
2901,92.73999999999964,4,500,0.5,145,64,60,530
2902,70.75499999999978,3,500,0.375,127,68,50,545
2903,-3.5799999999999996,0,500,0.0,141,58,64,505
2904,-6.900000000000001,0,500,0.0,158,71,73,508
2905,-4.655000000000004,0,500,0.0,157,65,58,506
2906,291.48999999999927,8,500,1.0,163,68,65,519
2907,146.87999999999977,6,500,0.75,110,62,65,573
2908,-5.379999999999994,0,500,0.0,147,54,70,512
2909,118.06000000000002,5,500,0.625,145,60,63,482
2910,10.610000000000014,1,500,0.125,146,63,75,527
2911,145.72000000000003,6,500,0.75,134,63,74,525
2912,-3.5849999999999964,0,500,0.0,125,58,86,564
2913,-6.634999999999992,0,500,0.0,129,61,54,512
2914,170.83000000000013,7,500,0.875,181,73,70,497
2915,-4.384999999999998,0,500,0.0,169,58,63,489
2916,121.75499999999978,5,500,0.625,156,58,65,502
2917,-13.019999999999982,0,500,0.0,138,66,74,524
2918,171.02499999999984,7,500,0.875,138,80,71,542
2919,96.12999999999992,4,500,0.5,98,74,70,551
2920,303.97999999999985,8,355,1.0,89,59,41,388
2921,32.35500000000009,2,500,0.25,115,76,74,547
2922,-6.949999999999993,0,500,0.0,145,56,68,520
2923,-13.899999999999988,0,500,0.0,157,74,59,523
2924,-1.9150000000000038,0,500,0.0,140,65,66,524
2925,297.765,8,484,1.0,102,70,72,533
2926,290.405,8,434,1.0,103,61,61,471
2927,-7.604999999999998,0,500,0.0,150,69,64,502
2928,-2.205000000000002,0,500,0.0,150,67,64,516
2929,-1.979999999999997,0,500,0.0,122,74,67,533
2930,-1.369999999999997,0,500,0.0,142,71,55,524
2931,171.89500000000012,7,500,0.875,153,69,72,493
2932,118.88499999999965,5,500,0.625,139,65,64,536
2933,291.0849999999999,8,432,1.0,129,52,63,436
2934,145.89500000000018,6,500,0.75,155,79,58,514
2935,-12.899999999999991,0,500,0.0,162,72,70,500
2936,-18.30999999999998,0,500,0.0,113,67,78,567
2937,98.0299999999999,4,500,0.5,144,56,63,539
2938,-5.904999999999999,0,500,0.0,161,52,64,513
2939,-8.095,0,500,0.0,175,59,63,481
2940,-5.475000000000001,0,500,0.0,172,62,68,486
2941,118.36999999999938,5,500,0.625,139,73,76,554
2942,148.17499999999984,6,500,0.75,141,62,67,514
2943,296.0149999999998,8,415,1.0,109,52,53,447
2944,99.2399999999999,4,500,0.5,110,67,60,549
2945,-16.789999999999946,0,500,0.0,173,54,68,492
2946,90.73999999999955,4,500,0.5,140,84,58,531
2947,-4.439999999999998,0,500,0.0,165,75,59,499
2948,-2.79,0,500,0.0,128,80,67,559
2949,-11.22499999999999,0,500,0.0,80,66,64,571
2950,-8.674999999999992,0,500,0.0,105,54,66,547
2951,-3.459999999999998,0,500,0.0,123,64,72,534
2952,45.48500000000002,2,500,0.25,135,85,62,534
2953,-6.280000000000001,0,500,0.0,145,69,66,529
2954,-5.044999999999997,0,500,0.0,164,69,70,502
2955,18.240000000000034,1,500,0.125,140,64,56,524
2956,66.08499999999961,3,500,0.375,173,64,75,508
2957,-7.2799999999999985,0,500,0.0,102,69,54,534
2958,-5.919999999999991,0,500,0.0,171,69,58,523
2959,-7.6599999999999975,0,500,0.0,165,71,61,500
2960,-3.5549999999999984,0,500,0.0,131,68,61,524
2961,172.48,7,500,0.875,125,59,59,502
2962,84.79499999999993,4,500,0.5,138,69,86,542
2963,-0.650000000000001,0,500,0.0,115,70,59,543
2964,145.2499999999998,6,500,0.75,165,71,71,516
2965,145.06000000000026,6,500,0.75,188,65,75,491
2966,148.51999999999975,6,500,0.75,127,65,77,566
2967,121.555,5,500,0.625,104,61,75,542
2968,98.90499999999993,4,500,0.5,136,59,59,536
2969,118.47999999999983,5,500,0.625,151,63,61,499
2970,143.93000000000012,6,500,0.75,183,71,66,485
2971,121.08999999999993,5,500,0.625,171,62,72,514
2972,-11.219999999999999,0,500,0.0,138,69,69,524
2973,61.224999999999405,3,500,0.375,168,73,68,520
2974,-12.659999999999986,0,500,0.0,152,69,51,536
2975,299.9249999999998,8,485,1.0,135,64,74,517
2976,46.855000000000054,2,500,0.25,136,65,70,552
2977,116.23499999999943,5,500,0.625,115,82,63,536
2978,144.51500000000001,6,500,0.75,133,62,75,518
2979,302.28,8,350,1.0,93,43,33,382
2980,145.54000000000002,6,500,0.75,155,74,72,538
2981,303.8900000000001,8,376,1.0,109,58,48,398
2982,302.57000000000005,8,415,1.0,106,57,52,428
2983,149.0499999999998,6,500,0.75,121,65,70,535
2984,175.32500000000007,7,500,0.875,115,64,56,505
2985,121.24999999999969,5,500,0.625,175,66,54,512
2986,-14.984999999999989,0,500,0.0,157,69,76,480
2987,-6.795000000000002,0,500,0.0,132,69,78,530
2988,-14.37,0,500,0.0,106,76,74,558
2989,-6.02,0,500,0.0,180,66,72,504
2990,-4.869999999999996,0,500,0.0,139,71,69,514
2991,-11.135000000000007,0,500,0.0,139,66,59,522
2992,173.62499999999994,7,500,0.875,151,76,51,520
2993,174.07500000000002,7,500,0.875,117,67,70,547
2994,147.74500000000003,6,500,0.75,149,68,63,504
2995,126.60999999999973,5,500,0.625,142,52,61,524
2996,173.44999999999985,7,500,0.875,147,68,67,534
2997,59.950000000000045,3,500,0.375,145,75,60,519
2998,-7.999999999999994,0,500,0.0,118,89,79,576
2999,120.17000000000009,5,500,0.625,103,68,68,548
3000,298.79499999999996,8,355,1.0,70,39,47,401
