episodio,recompensa,entregas,steps,taxa_sucesso,colisoes,falha_r1,falha_r2
2201,-18.529999999999973,0,500,0.0,387,115,81
2202,3.1800000000000432,1,500,0.125,512,95,109
2203,-10.840000000000016,0,500,0.0,330,92,107
2204,-8.24999999999999,0,500,0.0,307,90,91
2205,-21.779999999999916,0,500,0.0,565,98,90
2206,-13.870000000000045,0,500,0.0,331,107,92
2207,-12.594999999999994,0,500,0.0,334,99,101
2208,-29.074999999999854,0,500,0.0,598,93,95
2209,-24.024999999999903,0,500,0.0,558,90,99
2210,-8.879999999999999,0,500,0.0,405,98,83
2211,-5.799999999999978,0,500,0.0,311,104,94
2212,-24.409999999999926,0,500,0.0,514,104,116
2213,-22.179999999999964,0,500,0.0,466,114,99
2214,-17.399999999999988,0,500,0.0,399,86,100
2215,-21.584999999999955,0,500,0.0,535,89,85
2216,-15.24499999999996,0,500,0.0,370,101,78
2217,-20.274999999999928,0,500,0.0,551,101,77
2218,-11.094999999999994,0,500,0.0,454,90,85
2219,-16.97499999999996,0,500,0.0,528,82,105
2220,13.069999999999869,1,500,0.125,275,100,84
2221,31.284999999999993,2,500,0.25,412,105,102
2222,-11.914999999999953,0,500,0.0,297,83,23
2223,5.035000000000083,1,500,0.125,464,56,79
2224,-19.209999999999933,0,500,0.0,529,65,90
2225,-14.589999999999936,0,500,0.0,303,104,14
2226,0.6000000000000725,1,500,0.125,530,91,102
2227,-13.49500000000002,0,500,0.0,336,94,92
2228,-23.289999999999964,0,500,0.0,433,85,95
2229,-21.089999999999982,0,500,0.0,430,91,99
2230,-12.615,0,500,0.0,358,81,102
2231,-24.33999999999989,0,500,0.0,619,80,81
2232,-27.65999999999988,0,500,0.0,511,94,103
2233,-11.08499999999998,0,500,0.0,113,30,68
2234,-16.839999999999982,0,500,0.0,21,8,90
2235,-7.099999999999985,0,500,0.0,351,79,93
2236,-24.644999999999907,0,500,0.0,507,98,97
2237,-11.400000000000011,0,500,0.0,320,68,105
2238,-13.99000000000003,0,500,0.0,374,102,119
2239,-22.529999999999895,0,500,0.0,587,69,113
2240,-16.71499999999995,0,500,0.0,378,65,108
2241,-22.759999999999888,0,500,0.0,671,91,91
2242,-9.099999999999998,0,500,0.0,38,24,99
2243,-17.84999999999999,0,500,0.0,431,104,94
2244,-14.725000000000007,0,500,0.0,285,109,87
2245,-17.76500000000003,0,500,0.0,305,94,99
2246,-19.59999999999996,0,500,0.0,316,66,105
2247,-18.00499999999993,0,500,0.0,385,39,82
2248,-23.444999999999993,0,500,0.0,263,36,69
2249,-21.70499999999985,0,500,0.0,373,101,24
2250,-20.11499999999992,0,500,0.0,445,64,90
2251,-15.129999999999962,0,500,0.0,222,19,88
2252,-2.4149999999999796,0,500,0.0,26,7,96
2253,-18.339999999999904,0,500,0.0,347,75,39
2254,-27.44499999999985,0,500,0.0,613,99,92
2255,-21.494999999999926,0,500,0.0,483,56,96
2256,-18.350000000000044,0,500,0.0,149,30,32
2257,18.364999999999792,1,500,0.125,321,93,72
2258,-20.79999999999985,0,500,0.0,345,13,99
2259,-2.6700000000000066,0,500,0.0,326,80,83
2260,-11.08499999999994,0,500,0.0,208,4,80
2261,16.399999999999995,1,500,0.125,262,41,66
2262,-12.489999999999934,0,500,0.0,303,14,72
2263,-26.214999999999876,0,500,0.0,546,69,106
2264,19.505000000000003,1,500,0.125,32,3,79
2265,32.025000000000034,2,500,0.25,128,18,100
2266,-25.499999999999805,0,500,0.0,336,6,102
2267,-19.79999999999989,0,500,0.0,168,19,52
2268,-20.854999999999897,0,500,0.0,173,1,67
2269,-16.81000000000006,0,500,0.0,14,2,11
2270,-20.439999999999934,0,500,0.0,502,50,114
2271,-24.914999999999978,0,500,0.0,353,35,91
2272,-16.35499999999996,0,500,0.0,410,95,110
2273,-13.779999999999967,0,500,0.0,170,9,80
2274,-20.30999999999994,0,500,0.0,179,4,72
2275,-19.664999999999996,0,500,0.0,247,37,90
2276,-20.24500000000004,0,500,0.0,281,4,89
2277,-16.57999999999999,0,500,0.0,176,8,102
2278,-16.32499999999991,0,500,0.0,302,33,89
2279,-15.179999999999888,0,500,0.0,248,18,71
2280,-15.489999999999966,0,500,0.0,288,37,60
2281,-18.444999999999983,0,500,0.0,115,10,93
2282,-18.459999999999944,0,500,0.0,450,73,100
2283,-17.409999999999894,0,500,0.0,106,8,38
2284,-17.875000000000014,0,500,0.0,503,78,85
2285,-16.09999999999991,0,500,0.0,215,26,84
2286,-18.179999999999943,0,500,0.0,537,86,91
2287,-14.014999999999963,0,500,0.0,149,14,86
2288,-22.319999999999926,0,500,0.0,438,100,93
2289,7.869999999999976,1,500,0.125,343,96,103
2290,30.305000000000184,2,500,0.25,357,68,98
2291,-22.724999999999948,0,500,0.0,518,81,105
2292,14.704999999999925,1,500,0.125,334,86,91
2293,-19.054999999999986,0,500,0.0,561,81,74
2294,-21.679999999999918,0,500,0.0,549,99,79
2295,-20.840000000000035,0,500,0.0,49,27,10
2296,5.635000000000065,1,500,0.125,159,58,24
2297,-28.63000000000006,0,500,0.0,197,10,59
2298,-20.084999999999987,0,500,0.0,145,7,86
2299,-25.74500000000001,0,500,0.0,273,4,99
2300,-23.524999999999906,0,500,0.0,498,88,83
2301,6.294999999999985,1,500,0.125,479,87,82
2302,7.729999999999995,1,500,0.125,396,80,65
2303,-21.039999999999946,0,500,0.0,124,6,76
2304,-13.49999999999999,0,500,0.0,157,27,86
2305,-14.274999999999947,0,500,0.0,286,77,59
2306,-32.944999999999894,0,500,0.0,359,41,53
2307,-31.299999999999866,0,500,0.0,507,72,90
2308,-20.889999999999965,0,500,0.0,225,33,87
2309,-26.514999999999848,0,500,0.0,545,103,84
2310,-25.0199999999999,0,500,0.0,581,84,103
2311,-22.32499999999991,0,500,0.0,509,97,108
2312,-27.704999999999885,0,500,0.0,602,101,106
2313,-3.789999999999958,1,500,0.125,584,83,86
2314,-31.129999999999864,0,500,0.0,608,110,96
2315,-27.629999999999892,0,500,0.0,628,97,90
2316,-24.999999999999893,0,500,0.0,622,92,89
2317,-18.64999999999993,0,500,0.0,426,86,64
2318,-9.845000000000002,0,500,0.0,159,32,87
2319,-9.060000000000025,0,500,0.0,35,16,96
2320,-22.02999999999992,0,500,0.0,670,91,84
2321,-15.670000000000048,0,500,0.0,378,104,88
2322,33.635,2,500,0.25,377,111,80
2323,-14.559999999999969,0,500,0.0,413,84,78
2324,11.044999999999973,1,500,0.125,354,100,95
2325,-19.830000000000023,0,500,0.0,338,120,110
2326,-16.674999999999986,0,500,0.0,369,100,96
2327,-27.72499999999991,0,500,0.0,569,103,108
2328,-14.830000000000014,0,500,0.0,311,98,83
2329,-14.41499999999998,0,500,0.0,379,103,86
2330,36.4199999999999,2,500,0.25,353,97,97
2331,-20.81499999999996,0,500,0.0,330,101,100
2332,-16.739999999999956,0,500,0.0,495,91,85
2333,-10.920000000000005,0,500,0.0,123,13,85
2334,-19.43999999999999,0,500,0.0,350,120,98
2335,-12.059999999999993,0,500,0.0,409,92,86
2336,-13.929999999999946,0,500,0.0,326,101,20
2337,-25.19499999999991,0,500,0.0,584,108,86
2338,-25.00499999999988,0,500,0.0,635,100,82
2339,-26.274999999999885,0,500,0.0,576,100,90
2340,11.074999999999987,1,500,0.125,289,112,106
2341,-25.64499999999988,0,500,0.0,625,91,98
2342,-22.744999999999973,0,500,0.0,406,98,108
2343,-17.434999999999967,0,500,0.0,447,96,91
2344,-14.220000000000006,0,500,0.0,535,77,86
2345,-22.539999999999996,0,500,0.0,476,87,96
2346,-13.654999999999971,0,500,0.0,443,87,88
2347,-11.63500000000001,0,500,0.0,339,93,102
2348,-19.909999999999947,0,500,0.0,560,94,98
2349,-16.894999999999904,0,500,0.0,330,109,70
2350,-22.34499999999995,0,500,0.0,507,91,91
2351,-27.934999999999864,0,500,0.0,610,110,101
2352,-22.829999999999938,0,500,0.0,498,104,101
2353,-19.405,0,500,0.0,465,75,117
2354,4.710000000000036,1,500,0.125,483,91,105
2355,-17.55000000000002,0,500,0.0,427,100,95
2356,-18.360000000000028,0,500,0.0,493,98,102
2357,-12.31499999999999,0,500,0.0,375,104,89
2358,4.155000000000074,1,500,0.125,399,99,100
2359,26.040000000000045,2,500,0.25,403,116,94
2360,-26.324999999999946,0,500,0.0,524,107,117
2361,-24.174999999999937,0,500,0.0,555,105,111
2362,-25.86999999999988,0,500,0.0,618,85,90
2363,-20.23999999999994,0,500,0.0,447,98,92
2364,-19.630000000000006,0,500,0.0,344,83,84
2365,13.489999999999995,1,500,0.125,175,51,75
2366,-20.38999999999996,0,500,0.0,338,84,112
2367,-12.569999999999963,0,500,0.0,265,17,76
2368,-17.77000000000002,0,500,0.0,305,52,100
2369,-36.405,0,500,0.0,344,100,12
2370,31.83500000000009,2,500,0.25,453,78,85
2371,-20.12499999999989,0,500,0.0,259,75,60
2372,-14.869999999999976,0,500,0.0,350,69,87
2373,-16.234999999999964,0,500,0.0,450,79,88
2374,-11.295000000000009,0,500,0.0,316,88,88
2375,-13.13500000000003,0,500,0.0,83,6,105
2376,-17.08999999999993,0,500,0.0,452,57,86
2377,1.7600000000000846,1,500,0.125,518,76,92
2378,-12.165000000000044,0,500,0.0,53,36,82
2379,-13.060000000000002,0,500,0.0,203,45,48
2380,-16.284999999999975,0,500,0.0,200,31,101
2381,-21.534999999999943,0,500,0.0,498,77,111
2382,-17.749999999999893,0,500,0.0,329,68,94
2383,-16.99499999999991,0,500,0.0,301,63,49
2384,-20.845000000000024,0,500,0.0,519,106,93
2385,-8.634999999999982,0,500,0.0,358,87,90
2386,-14.520000000000033,0,500,0.0,428,95,76
2387,-17.004999999999995,0,500,0.0,487,91,84
2388,-27.35499999999985,0,500,0.0,581,92,97
2389,-13.189999999999996,0,500,0.0,301,91,87
2390,1.0100000000000788,1,500,0.125,471,64,100
2391,-11.674999999999974,0,500,0.0,369,91,95
2392,6.980000000000017,1,500,0.125,397,66,104
2393,-13.425000000000013,0,500,0.0,331,78,109
2394,-15.130000000000024,0,500,0.0,335,84,97
2395,4.235000000000072,1,500,0.125,540,89,81
2396,-4.204999999999983,0,500,0.0,312,99,85
2397,-19.429999999999872,0,500,0.0,272,71,15
2398,-25.00499999999999,0,500,0.0,300,91,37
2399,-5.684999999999992,0,500,0.0,320,115,98
2400,-9.77499999999998,0,500,0.0,74,33,3
2401,-23.32999999999993,0,500,0.0,536,78,105
2402,-20.254999999999967,0,500,0.0,483,100,81
2403,-0.7949999999999325,1,500,0.125,563,97,102
2404,-22.749999999999943,0,500,0.0,404,104,77
2405,-6.814999999999984,0,500,0.0,118,32,94
2406,-13.4,0,500,0.0,334,101,89
2407,-14.979999999999947,0,500,0.0,326,89,67
2408,-4.604999999999979,0,500,0.0,179,89,50
2409,-17.59999999999994,0,500,0.0,491,96,96
2410,-24.04499999999989,0,500,0.0,583,85,95
2411,-24.055000000000035,0,500,0.0,146,51,31
2412,-9.91499999999999,0,500,0.0,145,30,21
2413,-12.424999999999976,0,500,0.0,359,94,62
2414,-15.794999999999986,0,500,0.0,359,90,98
2415,-19.894999999999882,0,500,0.0,392,90,74
2416,-24.40499999999997,0,500,0.0,356,83,98
2417,-18.299999999999997,0,500,0.0,319,86,80
2418,-18.29999999999996,0,500,0.0,418,86,98
2419,-15.709999999999996,0,500,0.0,416,104,92
2420,-9.42499999999998,0,500,0.0,278,84,93
2421,-8.909999999999993,0,500,0.0,273,74,104
2422,-15.169999999999964,0,500,0.0,279,43,108
2423,7.065000000000057,1,500,0.125,383,90,55
2424,-16.294999999999973,0,500,0.0,349,93,91
2425,23.864999999999995,1,500,0.125,137,94,86
2426,-11.29000000000001,0,500,0.0,334,90,85
2427,-19.139999999999915,0,500,0.0,272,102,64
2428,-22.369999999999916,0,500,0.0,476,76,73
2429,-14.969999999999958,0,500,0.0,381,103,63
2430,-17.91500000000003,0,500,0.0,324,96,84
2431,-11.299999999999969,0,500,0.0,378,90,70
2432,-17.619999999999944,0,500,0.0,307,84,64
2433,-11.784999999999988,0,500,0.0,276,74,97
2434,-13.094999999999999,0,500,0.0,363,96,75
2435,-20.424999999999937,0,500,0.0,395,89,59
2436,-17.51999999999996,0,500,0.0,523,100,70
2437,-17.405000000000022,0,500,0.0,295,77,76
2438,-15.95499999999994,0,500,0.0,491,82,93
2439,-8.794999999999998,0,500,0.0,307,79,87
2440,-21.999999999999904,0,500,0.0,590,90,91
2441,31.19000000000017,2,500,0.25,471,60,112
2442,-9.069999999999995,0,500,0.0,252,65,107
2443,-15.930000000000007,0,500,0.0,386,61,115
2444,-6.224999999999996,0,500,0.0,407,76,79
2445,-9.784999999999997,0,500,0.0,325,58,101
2446,-8.74999999999998,0,500,0.0,307,81,113
2447,-25.58999999999997,0,500,0.0,453,134,85
2448,-24.084999999999884,0,500,0.0,509,76,97
2449,-13.64499999999996,0,500,0.0,223,71,100
2450,-16.339999999999993,0,500,0.0,240,104,96
2451,4.875000000000041,1,500,0.125,488,98,84
2452,-23.69499999999983,0,500,0.0,322,94,15
2453,-13.779999999999971,0,500,0.0,294,50,81
2454,-19.774999999999945,0,500,0.0,253,36,79
2455,-10.329999999999963,0,500,0.0,205,37,96
2456,-24.66499999999991,0,500,0.0,548,95,92
2457,-13.134999999999993,0,500,0.0,313,97,74
2458,-25.839999999999858,0,500,0.0,491,98,89
2459,-15.864999999999995,0,500,0.0,311,99,91
2460,-14.04499999999995,0,500,0.0,394,106,84
2461,-23.979999999999894,0,500,0.0,547,62,100
2462,38.58500000000002,2,500,0.25,161,38,110
2463,-16.94500000000001,0,500,0.0,432,95,93
2464,-10.270000000000005,0,500,0.0,74,26,99
2465,-20.49499999999989,0,500,0.0,257,18,106
2466,-12.36500000000003,0,500,0.0,241,62,96
2467,-13.874999999999952,0,500,0.0,294,29,87
2468,-23.884999999999806,0,500,0.0,354,46,63
2469,-18.19499999999991,0,500,0.0,271,79,46
2470,-14.015000000000025,0,500,0.0,282,83,73
2471,-11.584999999999962,0,500,0.0,233,66,112
2472,-19.149999999999938,0,500,0.0,401,96,96
2473,-17.764999999999926,0,500,0.0,359,55,100
2474,-18.824999999999886,0,500,0.0,340,53,74
2475,-14.604999999999992,0,500,0.0,360,108,76
2476,40.06500000000017,2,500,0.25,291,65,74
2477,-4.044999999999997,0,500,0.0,161,53,68
2478,-14.799999999999955,0,500,0.0,424,55,114
2479,-7.774999999999994,0,500,0.0,45,21,86
2480,32.32000000000017,2,500,0.25,101,29,34
2481,-19.93499999999994,0,500,0.0,501,91,110
2482,9.720000000000153,1,500,0.125,267,82,48
2483,-10.660000000000004,0,500,0.0,243,30,93
2484,-25.004999999999832,0,500,0.0,403,104,74
2485,-16.614999999999934,0,500,0.0,344,99,42
2486,29.025000000000162,2,500,0.25,280,85,15
2487,7.755000000000018,1,500,0.125,331,85,105
2488,31.405000000000022,2,500,0.25,445,87,99
2489,-14.110000000000015,0,500,0.0,362,74,96
2490,-21.83499999999986,0,500,0.0,337,5,100
2491,-10.244999999999983,0,500,0.0,374,91,88
2492,-21.55999999999993,0,500,0.0,502,103,103
2493,-8.03999999999997,0,500,0.0,376,72,95
2494,-15.654999999999943,0,500,0.0,430,68,98
2495,-2.5200000000000005,0,500,0.0,173,43,104
2496,-16.49499999999999,0,500,0.0,381,88,90
2497,-14.799999999999994,0,500,0.0,323,49,102
2498,-4.1599999999999815,0,500,0.0,324,85,83
2499,-23.089999999999907,0,500,0.0,481,94,99
2500,-11.224999999999996,0,500,0.0,203,47,91
2501,-20.97499999999994,0,500,0.0,353,104,88
2502,-30.669999999999877,0,500,0.0,557,95,118
2503,-27.12499999999988,0,500,0.0,579,96,82
2504,-10.314999999999987,0,500,0.0,328,106,96
2505,-16.049999999999994,0,500,0.0,416,74,78
2506,-18.384999999999994,0,500,0.0,445,99,97
2507,-8.459999999999983,0,500,0.0,93,26,107
2508,-17.184999999999917,0,500,0.0,365,99,34
2509,-18.25999999999995,0,500,0.0,445,103,70
2510,-30.95499999999985,0,500,0.0,628,102,96
2511,-27.104999999999915,0,500,0.0,538,101,98
2512,-6.644999999999995,0,500,0.0,220,17,102
2513,-17.79999999999999,0,500,0.0,285,105,95
2514,-20.34999999999992,0,500,0.0,413,106,100
2515,-18.71499999999993,0,500,0.0,107,90,36
2516,-16.179999999999964,0,500,0.0,335,89,104
2517,-22.32499999999985,0,500,0.0,389,28,98
2518,-20.964999999999904,0,500,0.0,418,75,98
2519,-17.26499999999993,0,500,0.0,361,107,78
2520,-26.529999999999866,0,500,0.0,591,95,95
2521,-14.199999999999976,0,500,0.0,297,99,74
2522,-27.864999999999856,0,500,0.0,560,97,101
2523,39.40999999999999,2,500,0.25,352,92,66
2524,-11.634999999999977,0,500,0.0,287,35,80
2525,-19.65999999999989,0,500,0.0,353,86,28
2526,-26.459999999999916,0,500,0.0,457,111,102
2527,-8.819999999999995,0,500,0.0,239,54,37
2528,-13.04999999999992,0,500,0.0,52,15,33
2529,-8.39,0,500,0.0,349,95,93
2530,34.97000000000004,2,500,0.25,353,109,42
2531,-22.97999999999994,0,500,0.0,463,111,102
2532,3.86500000000002,1,500,0.125,490,88,102
2533,-19.699999999999914,0,500,0.0,441,83,93
2534,-15.304999999999971,0,500,0.0,425,87,78
2535,-14.339999999999945,0,500,0.0,212,94,11
2536,-13.430000000000017,0,500,0.0,357,96,100
2537,2.185000000000041,1,500,0.125,490,84,89
2538,-22.224999999999923,0,500,0.0,581,87,94
2539,2.740000000000029,0,500,0.0,59,14,80
2540,3.329999999999946,1,500,0.125,383,108,82
2541,-15.954999999999961,0,500,0.0,495,90,81
2542,-10.48999999999998,0,500,0.0,453,84,96
2543,-10.859999999999987,0,500,0.0,147,20,108
2544,-18.094999999999924,0,500,0.0,334,91,99
2545,-18.17999999999993,0,500,0.0,318,51,110
2546,36.559999999999974,2,500,0.25,298,106,71
2547,-17.844999999999917,0,500,0.0,439,57,86
2548,-20.049999999999876,0,500,0.0,528,88,77
2549,-18.229999999999897,0,500,0.0,381,56,59
2550,-16.97499999999991,0,500,0.0,339,89,13
2551,-12.569999999999983,0,500,0.0,470,69,78
2552,58.775000000000134,3,500,0.375,378,100,72
2553,-19.374999999999964,0,500,0.0,432,89,90
2554,-14.969999999999946,0,500,0.0,217,2,78
2555,-15.700000000000017,0,500,0.0,382,105,52
2556,-22.164999999999978,0,500,0.0,480,90,101
2557,-6.029999999999974,0,500,0.0,293,103,84
2558,-17.799999999999876,0,500,0.0,371,41,85
2559,-13.419999999999963,0,500,0.0,328,61,63
2560,-20.954999999999878,0,500,0.0,256,9,109
2561,55.365000000000116,3,500,0.375,154,36,105
2562,-26.044999999999927,0,500,0.0,540,99,94
2563,-13.684999999999985,0,500,0.0,404,90,84
2564,-29.909999999999876,0,500,0.0,480,108,101
2565,-22.224999999999977,0,500,0.0,489,89,97
2566,-15.174999999999963,0,500,0.0,203,20,93
2567,-12.570000000000002,0,500,0.0,452,89,87
2568,-21.179999999999936,0,500,0.0,461,100,87
2569,-16.51499999999998,0,500,0.0,381,104,84
2570,-11.184999999999983,0,500,0.0,381,96,104
2571,-19.999999999999872,0,500,0.0,543,88,81
2572,-19.17999999999988,0,500,0.0,314,110,5
2573,38.45500000000007,2,500,0.25,263,51,93
2574,5.54000000000008,1,500,0.125,401,95,106
2575,-3.5049999999999972,0,500,0.0,240,99,96
2576,-7.74999999999999,0,500,0.0,202,84,66
2577,-5.684999999999985,0,500,0.0,363,85,93
2578,-6.519999999999922,0,500,0.0,191,40,42
2579,-15.374999999999972,0,500,0.0,517,82,98
2580,-12.679999999999966,0,500,0.0,485,90,100
2581,-3.0749999999999953,0,500,0.0,343,87,109
2582,-10.320000000000004,0,500,0.0,393,88,99
2583,-4.90499999999999,0,500,0.0,248,79,57
2584,-12.169999999999998,0,500,0.0,140,38,60
2585,-10.69499999999998,0,500,0.0,180,33,89
2586,-9.204999999999993,0,500,0.0,168,46,46
2587,-4.2149999999999945,0,500,0.0,245,43,80
2588,-16.39999999999996,0,500,0.0,278,75,112
2589,-9.144999999999985,0,500,0.0,277,94,97
2590,-9.189999999999998,0,500,0.0,253,74,41
2591,-16.67499999999997,0,500,0.0,398,102,83
2592,-17.34499999999987,0,500,0.0,244,67,51
2593,-15.294999999999918,0,500,0.0,119,23,43
2594,-14.29500000000001,0,500,0.0,227,45,67
2595,-11.049999999999995,0,500,0.0,65,9,38
2596,-4.650000000000015,0,500,0.0,366,86,95
2597,18.065,1,500,0.125,255,89,67
2598,-12.389999999999937,0,500,0.0,189,55,6
2599,-21.17,0,500,0.0,262,70,76
2600,-13.279999999999935,0,500,0.0,286,84,12
2601,-15.004999999999866,0,500,0.0,40,9,30
2602,-18.91999999999998,0,500,0.0,160,28,71
2603,-17.729999999999983,0,500,0.0,9,12,73
2604,-15.775000000000018,0,500,0.0,82,18,75
2605,-23.88499999999989,0,500,0.0,621,95,80
2606,-21.76999999999997,0,500,0.0,323,69,97
2607,-12.414999999999932,0,500,0.0,58,16,46
2608,-16.48999999999997,0,500,0.0,18,14,102
2609,-16.23999999999991,0,500,0.0,253,92,19
2610,-24.72999999999987,0,500,0.0,506,100,85
2611,-13.630000000000024,0,500,0.0,272,69,101
2612,-11.17999999999999,0,500,0.0,322,87,71
2613,-17.579999999999895,0,500,0.0,265,93,7
2614,-19.11999999999995,0,500,0.0,444,105,97
2615,-17.739999999999945,0,500,0.0,384,78,83
2616,-9.109999999999998,0,500,0.0,359,63,88
2617,-11.575000000000028,0,500,0.0,278,90,113
2618,-21.53499999999992,0,500,0.0,436,56,101
2619,-28.924999999999923,0,500,0.0,502,75,96
2620,-11.164999999999965,0,500,0.0,388,81,86
2621,-25.97999999999986,0,500,0.0,498,93,94
2622,-21.214999999999954,0,500,0.0,329,76,102
2623,-20.034999999999993,0,500,0.0,278,87,25
2624,-19.219999999999974,0,500,0.0,202,52,110
2625,-31.615000000000006,0,500,0.0,293,102,2
2626,-17.740000000000013,0,500,0.0,361,71,87
2627,-16.180000000000017,0,500,0.0,287,91,104
2628,-11.954999999999977,0,500,0.0,262,99,17
2629,-25.28499999999986,0,500,0.0,447,95,51
2630,-21.869999999999855,0,500,0.0,361,79,24
2631,-11.084999999999933,0,500,0.0,303,79,68
2632,-27.039999999999864,0,500,0.0,551,111,95
2633,14.594999999999931,1,500,0.125,313,96,84
2634,-25.569999999999908,0,500,0.0,540,98,103
2635,-11.854999999999995,0,500,0.0,265,74,33
2636,-8.659999999999991,0,500,0.0,330,72,43
2637,-15.864999999999943,0,500,0.0,254,85,27
2638,-12.269999999999959,0,500,0.0,332,86,26
2639,-20.164999999999964,0,500,0.0,510,94,85
2640,-8.809999999999992,0,500,0.0,218,95,118
2641,-21.004999999999963,0,500,0.0,542,83,107
2642,-9.039999999999981,0,500,0.0,303,103,110
2643,-26.529999999999905,0,500,0.0,556,110,119
2644,-13.664999999999981,0,500,0.0,419,93,87
2645,-11.39499999999999,0,500,0.0,313,117,69
2646,-8.429999999999966,0,500,0.0,288,88,100
2647,-21.854999999999954,0,500,0.0,548,101,91
2648,-11.324999999999983,0,500,0.0,342,100,104
2649,-13.559999999999953,0,500,0.0,307,47,84
2650,-22.124999999999897,0,500,0.0,446,106,65
2651,-19.114999999999924,0,500,0.0,515,88,93
2652,-23.33499999999992,0,500,0.0,602,90,91
2653,-6.1149999999999975,0,500,0.0,214,94,96
2654,-16.509999999999966,0,500,0.0,468,92,76
2655,-21.14999999999991,0,500,0.0,581,82,92
2656,-13.324999999999982,0,500,0.0,392,89,107
2657,-23.844999999999906,0,500,0.0,562,87,92
2658,-22.234999999999893,0,500,0.0,582,99,91
2659,-16.269999999999946,0,500,0.0,482,66,84
2660,-22.1899999999999,0,500,0.0,603,77,84
2661,-13.434999999999969,0,500,0.0,379,98,107
2662,-20.099999999999945,0,500,0.0,576,79,93
2663,-11.169999999999996,0,500,0.0,302,100,50
2664,-23.5249999999999,0,500,0.0,588,98,106
2665,-19.889999999999922,0,500,0.0,642,73,88
2666,-15.32,0,500,0.0,384,103,76
2667,-13.854999999999967,0,500,0.0,321,87,48
2668,-11.45999999999998,0,500,0.0,387,87,81
2669,-12.394999999999973,0,500,0.0,401,100,88
2670,-14.409999999999998,0,500,0.0,272,65,55
2671,-6.404999999999987,0,500,0.0,253,85,96
2672,-17.594999999999935,0,500,0.0,526,77,93
2673,-13.75499999999997,0,500,0.0,464,101,106
2674,-15.87999999999995,0,500,0.0,380,41,86
2675,-6.514999999999986,0,500,0.0,325,94,80
2676,-16.189999999999927,0,500,0.0,486,60,71
2677,-13.384999999999975,0,500,0.0,283,59,67
2678,-22.339999999999893,0,500,0.0,278,5,76
2679,15.284999999999897,1,500,0.125,285,72,93
2680,-5.0099999999999785,0,500,0.0,345,75,58
2681,-11.475000000000014,0,500,0.0,356,119,90
2682,-14.449999999999958,0,500,0.0,342,65,84
2683,-6.93,0,500,0.0,103,89,107
2684,-18.219999999999917,0,500,0.0,566,95,84
2685,-16.564999999999923,0,500,0.0,318,8,91
2686,-13.764999999999956,0,500,0.0,317,106,48
2687,-10.76000000000003,0,500,0.0,248,76,92
2688,-14.97000000000002,0,500,0.0,199,60,54
2689,-22.1599999999999,0,500,0.0,359,38,79
2690,-14.114999999999997,0,500,0.0,249,61,71
2691,-29.420000000000012,0,500,0.0,241,6,68
2692,-14.695000000000054,0,500,0.0,80,31,27
2693,-19.584999999999983,0,500,0.0,251,51,63
2694,-24.614999999999867,0,500,0.0,314,61,58
2695,-9.159999999999991,0,500,0.0,286,61,82
2696,-22.57499999999992,0,500,0.0,233,54,51
2697,-8.529999999999959,0,500,0.0,89,32,26
2698,-5.914999999999998,0,500,0.0,169,67,27
2699,-7.879999999999967,0,500,0.0,63,48,5
2700,-16.204999999999984,0,500,0.0,275,52,84
2701,-15.889999999999995,0,500,0.0,416,78,69
2702,8.355000000000032,0,500,0.0,15,87,92
2703,-15.484999999999948,0,500,0.0,440,96,96
2704,-12.420000000000012,0,500,0.0,364,102,96
2705,-21.214999999999886,0,500,0.0,339,8,101
2706,-12.334999999999955,0,500,0.0,305,113,17
2707,-13.464999999999947,0,500,0.0,293,100,45
2708,-12.044999999999975,0,500,0.0,404,61,87
2709,-8.644999999999982,0,500,0.0,123,70,36
2710,-12.445000000000004,0,500,0.0,333,104,92
2711,-2.2749999999999964,0,500,0.0,173,21,97
2712,-16.779999999999955,0,500,0.0,361,99,94
2713,-19.69499999999991,0,500,0.0,585,92,89
2714,-12.484999999999996,0,500,0.0,408,92,75
2715,-8.150000000000013,0,500,0.0,122,75,21
2716,-15.64999999999991,0,500,0.0,282,11,100
2717,-13.544999999999948,0,500,0.0,317,5,99
2718,-17.694999999999897,0,500,0.0,309,15,81
2719,1.8249999999999986,0,500,0.0,178,42,44
2720,-13.14500000000004,0,500,0.0,19,98,9
2721,-14.229999999999917,0,500,0.0,328,17,91
2722,-9.284999999999988,0,500,0.0,236,106,52
2723,-14.814999999999925,0,500,0.0,239,9,99
2724,-14.094999999999974,0,500,0.0,508,103,106
2725,-13.974999999999934,0,500,0.0,257,21,86
2726,0.8650000000000209,0,500,0.0,151,46,97
2727,-14.859999999999953,0,500,0.0,263,15,88
2728,-4.800000000000005,0,500,0.0,157,35,42
2729,-8.030000000000003,0,500,0.0,392,78,75
2730,-14.95999999999996,0,500,0.0,274,37,90
2731,3.4050000000000358,0,500,0.0,117,100,71
2732,-8.024999999999997,0,500,0.0,280,97,70
2733,-14.91999999999997,0,500,0.0,400,89,104
2734,-1.8250000000000013,0,500,0.0,195,62,79
2735,4.500000000000172,1,500,0.125,511,86,104
2736,-9.699999999999953,0,500,0.0,288,97,53
2737,-3.6149999999999953,0,500,0.0,152,78,94
2738,-1.05,0,500,0.0,346,95,77
2739,-13.070000000000006,0,500,0.0,84,32,103
2740,-22.754999999999825,0,500,0.0,334,6,94
