episodio,recompensa,entregas,steps,taxa_sucesso,colisoes,falha_r1,falha_r2
1756,314.48500000000007,8,92,1.0,12,3,7
1757,315.51,8,59,1.0,13,9,8
1758,313.785,8,109,1.0,23,9,9
1759,315.94999999999993,8,61,1.0,7,8,7
1760,305.7950000000002,8,329,1.0,56,36,27
1761,310.9150000000001,8,143,1.0,33,12,9
1762,315.77,8,51,1.0,17,2,7
1763,304.98,8,204,1.0,69,24,28
1764,301.1999999999998,8,235,1.0,87,31,31
1765,303.5999999999999,8,231,1.0,65,30,29
1766,310.1800000000002,8,127,1.0,42,12,12
1767,309.31999999999977,8,144,1.0,39,17,14
1768,315.11,8,66,1.0,18,5,7
1769,310.05499999999995,8,182,1.0,37,26,22
1770,315.2299999999998,8,146,1.0,21,13,13
1771,311.26499999999993,8,187,1.0,22,24,15
1772,315.81999999999994,8,73,1.0,5,7,13
1773,311.4299999999996,8,202,1.0,16,12,15
1774,315.32,8,65,1.0,2,7,6
1775,313.055,8,75,1.0,26,12,11
1776,315.0800000000001,8,73,1.0,6,4,6
1777,310.6800000000003,8,188,1.0,43,17,7
1778,313.71500000000003,8,96,1.0,9,7,11
1779,314.87999999999994,8,80,1.0,13,11,10
1780,312.47,8,108,1.0,20,7,17
1781,312.7200000000001,8,115,1.0,30,15,11
1782,313.48,8,114,1.0,24,13,17
1783,314.57000000000005,8,81,1.0,7,8,10
1784,315.71000000000004,8,104,1.0,1,11,13
1785,313.895,8,91,1.0,13,14,10
1786,312.93000000000006,8,143,1.0,20,15,23
1787,314.18500000000006,8,160,1.0,15,12,29
1788,313.385,8,154,1.0,21,20,21
1789,313.625,8,70,1.0,14,12,6
1790,315.9200000000001,8,50,1.0,10,7,1
1791,308.89,8,156,1.0,39,16,26
1792,315.315,8,54,1.0,5,9,9
1793,313.04999999999995,8,76,1.0,12,9,15
1794,315.595,8,54,1.0,4,7,8
1795,314.475,8,118,1.0,25,12,15
1796,313.63500000000005,8,169,1.0,19,16,22
1797,310.7499999999999,8,124,1.0,24,8,22
1798,314.16999999999985,8,113,1.0,4,5,13
1799,314.99499999999995,8,94,1.0,12,9,8
1800,315.43499999999995,8,57,1.0,5,6,7
1801,313.4649999999999,8,106,1.0,8,17,16
1802,313.7599999999999,8,154,1.0,13,19,14
1803,310.90000000000003,8,151,1.0,44,13,23
1804,314.77,8,88,1.0,8,9,12
1805,315.2699999999999,8,80,1.0,13,5,12
1806,314.40999999999997,8,85,1.0,11,11,12
1807,316.09000000000003,8,65,1.0,9,4,6
1808,308.38999999999993,8,256,1.0,52,33,47
1809,314.23,8,74,1.0,13,13,9
1810,310.8400000000006,8,268,1.0,15,9,38
1811,311.94499999999994,8,123,1.0,20,6,18
1812,315.0649999999999,8,155,1.0,23,17,13
1813,315.30999999999995,8,86,1.0,17,13,14
1814,312.93000000000006,8,126,1.0,24,18,19
1815,312.855,8,88,1.0,14,17,14
1816,314.6399999999999,8,109,1.0,8,14,20
1817,313.205,8,59,1.0,10,12,10
1818,312.99499999999983,8,121,1.0,14,10,6
1819,314.22500000000014,8,85,1.0,9,6,13
1820,316.035,8,70,1.0,1,5,7
1821,313.4649999999999,8,74,1.0,15,9,12
1822,315.7099999999999,8,93,1.0,18,12,10
1823,312.355,8,115,1.0,10,5,15
1824,315.78999999999996,8,61,1.0,11,6,3
1825,313.1850000000002,8,158,1.0,11,13,16
1826,310.3299999999999,8,135,1.0,33,20,19
1827,302.24500000000006,8,237,1.0,96,37,39
1828,312.765,8,125,1.0,47,20,12
1829,310.01,8,161,1.0,39,12,17
1830,315.14,8,61,1.0,7,9,11
1831,308.7900000000003,8,301,1.0,19,21,34
1832,310.83000000000004,8,153,1.0,26,17,18
1833,314.395,8,75,1.0,10,12,8
1834,312.735,8,105,1.0,18,16,8
1835,303.90000000000043,8,344,1.0,50,40,23
1836,314.13499999999993,8,103,1.0,12,13,9
1837,315.67499999999995,8,60,1.0,10,13,3
1838,314.77,8,79,1.0,6,7,8
1839,316.19499999999994,8,85,1.0,8,7,10
1840,313.68999999999994,8,85,1.0,12,8,15
1841,311.845,8,167,1.0,32,23,28
1842,310.78999999999996,8,109,1.0,16,14,16
1843,316.49499999999995,8,49,1.0,13,5,4
1844,314.07500000000016,8,96,1.0,12,6,9
1845,315.0,8,89,1.0,12,12,8
1846,310.70500000000004,8,158,1.0,10,20,25
1847,316.35999999999996,8,73,1.0,3,4,10
1848,315.91999999999996,8,72,1.0,11,8,7
1849,314.9,8,66,1.0,14,6,8
1850,313.9299999999999,8,88,1.0,12,9,10
1851,314.54499999999996,8,67,1.0,11,11,10
1852,315.36,8,62,1.0,9,8,10
1853,314.10999999999996,8,98,1.0,15,16,8
1854,313.8899999999999,8,75,1.0,4,14,12
1855,315.20500000000004,8,86,1.0,10,9,13
1856,316.2399999999999,8,74,1.0,13,10,11
1857,309.6399999999999,8,180,1.0,51,35,29
1858,296.69500000000085,8,473,1.0,146,34,52
1859,308.20000000000056,8,272,1.0,46,15,30
1860,313.17,8,106,1.0,20,14,15
1861,306.9849999999998,8,242,1.0,31,39,40
1862,314.87999999999994,8,65,1.0,9,12,8
1863,313.43000000000006,8,116,1.0,11,9,6
1864,315.655,8,53,1.0,9,11,3
1865,314.99,8,72,1.0,6,4,11
1866,311.46000000000004,8,186,1.0,24,15,25
1867,314.36500000000007,8,102,1.0,30,6,9
1868,312.25,8,109,1.0,13,9,18
1869,312.9099999999999,8,98,1.0,9,6,13
1870,308.31499999999994,8,154,1.0,26,17,21
1871,313.3049999999999,8,98,1.0,10,18,12
1872,314.18499999999995,8,90,1.0,20,10,9
1873,313.34999999999997,8,111,1.0,23,9,19
1874,314.98499999999996,8,80,1.0,7,8,11
1875,309.7850000000001,8,184,1.0,65,18,25
1876,313.05999999999995,8,126,1.0,32,14,14
1877,301.53500000000014,8,251,1.0,74,30,39
1878,314.23,8,98,1.0,19,5,21
1879,314.17000000000013,8,93,1.0,11,4,13
1880,312.645,8,96,1.0,11,14,8
1881,315.65,8,61,1.0,14,7,8
1882,314.8349999999999,8,78,1.0,18,10,9
1883,312.94,8,98,1.0,20,15,16
1884,315.93499999999995,8,87,1.0,14,8,5
1885,313.215,8,109,1.0,17,9,7
1886,310.585,8,126,1.0,22,16,14
1887,314.23999999999995,8,96,1.0,14,11,11
1888,313.49,8,84,1.0,24,13,10
1889,313.97,8,102,1.0,36,14,17
1890,312.83,8,115,1.0,36,13,17
1891,306.375,8,181,1.0,45,22,30
1892,314.275,8,74,1.0,15,5,14
1893,314.59000000000003,8,105,1.0,22,5,11
1894,312.74,8,81,1.0,9,11,10
1895,311.78,8,86,1.0,17,19,9
1896,312.6100000000001,8,170,1.0,18,11,29
1897,314.7,8,70,1.0,17,10,10
1898,312.3,8,84,1.0,29,13,17
1899,314.06000000000006,8,75,1.0,37,4,9
1900,310.71000000000026,8,210,1.0,14,20,22
1901,315.10000000000014,8,138,1.0,12,5,11
1902,313.46000000000004,8,121,1.0,31,12,12
1903,312.9,8,113,1.0,41,11,13
1904,310.00500000000005,8,167,1.0,21,20,18
1905,312.1699999999999,8,122,1.0,9,14,13
1906,313.32499999999993,8,104,1.0,20,14,10
1907,311.3000000000002,8,177,1.0,22,19,11
1908,315.09000000000003,8,84,1.0,8,13,8
1909,312.71500000000003,8,86,1.0,9,12,13
1910,308.66999999999996,8,162,1.0,44,12,18
1911,313.8249999999998,8,100,1.0,3,12,8
1912,310.01,8,139,1.0,31,13,17
1913,312.61499999999995,8,149,1.0,28,16,16
1914,311.66999999999996,8,123,1.0,35,11,20
1915,307.42999999999984,8,185,1.0,41,22,26
1916,314.53499999999997,8,96,1.0,10,13,9
1917,313.84999999999997,8,99,1.0,26,12,13
1918,314.2499999999999,8,108,1.0,11,12,15
1919,308.92499999999995,8,225,1.0,35,19,30
1920,311.28,8,126,1.0,24,20,14
1921,312.71500000000003,8,208,1.0,30,17,21
1922,314.35499999999996,8,94,1.0,21,12,15
1923,312.265,8,93,1.0,19,25,6
1924,315.615,8,57,1.0,5,6,8
1925,310.60499999999996,8,184,1.0,30,29,20
1926,311.56999999999994,8,173,1.0,39,34,13
1927,314.505,8,89,1.0,16,7,11
1928,315.44,8,73,1.0,11,10,6
1929,315.1,8,91,1.0,12,9,6
1930,315.2050000000001,8,88,1.0,7,2,7
1931,312.2549999999999,8,153,1.0,25,15,23
1932,315.05999999999995,8,62,1.0,6,9,7
1933,314.58500000000004,8,118,1.0,7,11,16
1934,309.0300000000003,8,198,1.0,13,13,14
1935,304.59000000000015,8,252,1.0,33,27,15
1936,309.4000000000001,8,127,1.0,9,18,12
1937,314.3400000000001,8,94,1.0,10,9,6
1938,311.68499999999995,8,100,1.0,30,13,10
1939,314.6249999999999,8,104,1.0,10,9,16
1940,314.40000000000003,8,86,1.0,8,7,15
1941,311.355,8,126,1.0,19,15,20
1942,315.47,8,101,1.0,6,6,12
1943,314.7249999999999,8,77,1.0,7,7,16
1944,313.27000000000004,8,107,1.0,5,10,13
1945,309.56999999999994,8,165,1.0,57,22,31
1946,315.73,8,65,1.0,8,9,8
1947,315.62,8,75,1.0,12,2,6
1948,313.2899999999999,8,87,1.0,3,3,15
1949,309.5499999999999,8,154,1.0,41,16,20
1950,312.86,8,84,1.0,10,15,6
1951,311.82999999999964,8,155,1.0,14,16,24
1952,312.935,8,179,1.0,11,17,19
1953,313.05999999999995,8,100,1.0,28,10,12
1954,311.42999999999995,8,92,1.0,8,14,10
1955,315.4,8,55,1.0,14,5,7
1956,315.14,8,75,1.0,12,9,5
1957,314.025,8,96,1.0,13,15,13
1958,315.81,8,94,1.0,7,9,7
1959,311.92499999999995,8,164,1.0,16,16,22
1960,314.41999999999996,8,69,1.0,9,7,10
1961,310.45500000000004,8,146,1.0,33,19,22
1962,311.69000000000005,8,117,1.0,17,11,20
1963,315.9,8,64,1.0,4,7,8
1964,314.96500000000003,8,102,1.0,4,10,10
1965,310.62,8,111,1.0,35,18,13
1966,315.99499999999995,8,61,1.0,10,5,5
1967,315.04999999999995,8,79,1.0,7,6,8
1968,314.53499999999997,8,88,1.0,14,10,9
1969,301.39,8,216,1.0,55,28,20
1970,315.775,8,77,1.0,12,7,4
1971,311.945,8,121,1.0,27,15,18
1972,313.65,8,85,1.0,15,10,8
1973,314.635,8,70,1.0,9,12,5
1974,314.55499999999995,8,76,1.0,8,5,10
1975,314.11,8,74,1.0,9,9,8
1976,314.15999999999997,8,83,1.0,8,14,12
1977,54.49499999999937,3,500,0.375,200,78,62
1978,295.4600000000001,8,354,1.0,99,41,47
1979,302.64,8,294,1.0,76,31,44
1980,316.53499999999997,8,70,1.0,10,7,3
1981,313.90000000000003,8,122,1.0,30,16,12
1982,314.17500000000007,8,92,1.0,20,8,12
1983,312.26500000000004,8,102,1.0,27,7,12
1984,310.775,8,130,1.0,21,15,9
1985,310.265,8,137,1.0,37,6,19
1986,312.54499999999996,8,106,1.0,18,14,14
1987,313.66999999999996,8,146,1.0,23,20,17
1988,305.9799999999999,8,199,1.0,25,20,23
1989,314.06999999999994,8,119,1.0,19,13,14
1990,315.245,8,78,1.0,11,4,9
1991,314.42999999999995,8,74,1.0,15,5,7
1992,311.3699999999999,8,100,1.0,24,6,11
1993,312.94499999999994,8,208,1.0,31,24,25
1994,314.17999999999995,8,73,1.0,22,3,12
1995,315.1,8,63,1.0,14,7,10
1996,311.8949999999999,8,173,1.0,27,21,24
1997,314.71000000000004,8,68,1.0,23,8,10
1998,312.06500000000005,8,113,1.0,36,18,17
1999,315.15,8,74,1.0,9,6,9
2000,314.39,8,98,1.0,28,11,11
2001,315.16,8,53,1.0,9,2,11
2002,310.555,8,148,1.0,32,11,24
2003,315.395,8,87,1.0,16,8,9
2004,313.9749999999999,8,112,1.0,34,10,17
2005,313.615,8,78,1.0,26,9,7
2006,312.36,8,172,1.0,12,19,28
2007,311.53999999999985,8,138,1.0,12,10,28
2008,314.47499999999997,8,115,1.0,8,10,19
2009,316.0899999999999,8,69,1.0,7,6,2
2010,314.90500000000003,8,86,1.0,15,8,9
2011,314.22999999999996,8,99,1.0,19,10,14
2012,316.09000000000003,8,69,1.0,4,9,7
2013,313.26,8,118,1.0,6,13,20
2014,315.17499999999995,8,89,1.0,13,10,10
2015,314.675,8,73,1.0,13,5,8
2016,313.445,8,96,1.0,9,17,14
2017,313.19499999999994,8,117,1.0,17,17,6
2018,313.645,8,90,1.0,32,10,13
2019,314.4,8,71,1.0,16,10,11
2020,312.34500000000014,8,111,1.0,19,10,9
2021,313.6449999999999,8,99,1.0,13,8,13
2022,315.71000000000004,8,89,1.0,11,3,12
2023,309.99,8,132,1.0,17,9,16
2024,315.47499999999997,8,57,1.0,6,4,4
2025,313.045,8,129,1.0,18,10,15
2026,314.57500000000005,8,99,1.0,8,6,13
2027,310.30500000000006,8,124,1.0,20,7,11
2028,313.26,8,85,1.0,16,9,11
2029,310.41,8,169,1.0,22,11,25
2030,316.235,8,44,1.0,3,5,1
2031,315.365,8,98,1.0,9,8,10
2032,312.77000000000015,8,190,1.0,22,11,16
2033,315.36,8,77,1.0,19,8,6
2034,312.27,8,76,1.0,4,18,12
2035,313.98,8,83,1.0,9,11,7
2036,314.48000000000013,8,121,1.0,13,8,13
2037,314.22,8,122,1.0,25,11,12
2038,315.78,8,61,1.0,1,4,5
2039,314.525,8,102,1.0,26,10,13
2040,313.09,8,93,1.0,30,17,3
2041,315.0350000000001,8,103,1.0,5,9,7
2042,307.65499999999986,8,215,1.0,18,10,23
2043,315.06499999999994,8,80,1.0,6,5,13
2044,312.9599999999999,8,116,1.0,20,6,13
2045,314.29999999999995,8,110,1.0,11,14,17
2046,315.8199999999999,8,84,1.0,15,7,6
2047,315.91499999999996,8,66,1.0,5,5,9
2048,315.01,8,56,1.0,15,8,6
2049,311.365,8,120,1.0,18,10,15
2050,307.89,8,147,1.0,75,22,16
2051,315.17999999999995,8,83,1.0,3,6,11
2052,316.05999999999995,8,68,1.0,6,4,9
2053,314.46,8,90,1.0,7,8,10
2054,314.565,8,83,1.0,8,7,11
2055,312.875,8,90,1.0,17,6,11
2056,315.5799999999999,8,83,1.0,12,6,6
2057,316.395,8,44,1.0,7,7,4
2058,312.775,8,98,1.0,51,13,8
2059,313.87,8,92,1.0,24,10,13
2060,313.51,8,102,1.0,15,11,16
2061,310.06999999999994,8,153,1.0,26,15,21
2062,312.9150000000001,8,131,1.0,35,13,13
2063,311.535,8,149,1.0,11,13,4
2064,314.58000000000004,8,77,1.0,17,14,10
2065,314.875,8,69,1.0,3,7,9
2066,314.0350000000001,8,87,1.0,18,8,14
2067,315.31999999999994,8,72,1.0,9,7,3
2068,314.6099999999999,8,124,1.0,11,9,14
2069,315.70000000000005,8,62,1.0,6,5,6
2070,314.58500000000004,8,56,1.0,11,9,6
2071,316.075,8,48,1.0,3,5,4
2072,315.525,8,82,1.0,9,10,12
2073,158.35500000000076,7,500,0.875,289,81,30
2074,305.93499999999995,8,158,1.0,39,38,17
2075,306.04499999999996,8,183,1.0,76,32,15
2076,311.04999999999995,8,120,1.0,23,21,16
2077,315.21500000000003,8,72,1.0,11,8,6
2078,310.2650000000002,8,193,1.0,21,23,18
2079,299.78000000000054,8,254,1.0,128,37,29
2080,314.17999999999995,8,75,1.0,15,10,4
2081,309.455,8,146,1.0,71,16,9
2082,313.1600000000001,8,152,1.0,23,15,19
2083,309.78,8,118,1.0,40,15,16
2084,311.6999999999999,8,165,1.0,33,13,17
2085,312.21500000000003,8,139,1.0,34,17,12
2086,312.71500000000003,8,109,1.0,23,23,10
2087,312.96999999999997,8,120,1.0,19,20,17
2088,309.26499999999993,8,151,1.0,41,25,12
2089,306.1550000000001,8,177,1.0,54,32,9
2090,315.71999999999997,8,63,1.0,10,9,9
2091,311.8999999999999,8,231,1.0,18,23,21
2092,314.465,8,125,1.0,25,18,9
2093,312.04999999999995,8,154,1.0,9,11,8
2094,312.60499999999996,8,112,1.0,29,19,11
2095,316.235,8,43,1.0,6,4,4
2096,313.39999999999986,8,150,1.0,19,19,25
2097,316.05,8,91,1.0,11,5,3
2098,316.45000000000005,8,117,1.0,17,5,10
2099,311.78999999999996,8,135,1.0,7,11,15
2100,314.5249999999999,8,68,1.0,6,7,4
2101,316.99499999999995,8,70,1.0,3,1,4
2102,314.69499999999994,8,69,1.0,16,10,10
2103,312.67499999999995,8,104,1.0,28,21,2
2104,314.73499999999996,8,81,1.0,8,9,12
2105,316.53,8,49,1.0,4,3,4
2106,312.0250000000001,8,103,1.0,24,12,10
2107,315.9899999999999,8,72,1.0,8,7,3
2108,315.2650000000001,8,86,1.0,17,9,9
2109,313.53499999999997,8,98,1.0,35,13,10
2110,293.8549999999997,8,378,1.0,187,58,23
2111,302.385,8,241,1.0,128,45,15
2112,311.9750000000001,8,112,1.0,56,16,13
2113,310.4399999999997,8,236,1.0,61,33,36
2114,307.35999999999996,8,151,1.0,63,25,19
2115,316.255,8,49,1.0,7,4,7
2116,313.5249999999999,8,128,1.0,20,16,21
2117,312.76,8,110,1.0,39,14,14
2118,314.52,8,86,1.0,19,12,12
2119,311.82000000000005,8,151,1.0,21,17,22
2120,312.845,8,116,1.0,28,20,9
2121,316.735,8,49,1.0,11,7,3
2122,315.325,8,72,1.0,10,13,7
2123,316.7,8,49,1.0,8,6,4
2124,305.22000000000014,8,243,1.0,54,24,12
2125,315.03,8,67,1.0,21,12,9
2126,313.2700000000001,8,109,1.0,20,12,5
2127,313.645,8,97,1.0,44,16,16
2128,314.75,8,120,1.0,18,7,17
2129,304.3400000000005,8,480,1.0,42,25,58
2130,312.1100000000001,8,153,1.0,44,16,16
2131,316.62,8,57,1.0,10,3,4
2132,314.16999999999996,8,69,1.0,4,13,10
2133,308.43000000000023,8,245,1.0,31,24,36
2134,313.15,8,91,1.0,20,11,12
2135,308.1299999999996,8,205,1.0,23,16,23
2136,311.20000000000016,8,176,1.0,11,10,31
2137,313.95000000000005,8,94,1.0,14,7,12
2138,312.58499999999987,8,216,1.0,19,24,27
2139,315.04999999999995,8,61,1.0,5,8,4
2140,314.505,8,80,1.0,26,15,6
2141,312.7900000000001,8,94,1.0,23,13,11
2142,315.91499999999985,8,82,1.0,17,10,7
2143,314.56499999999994,8,86,1.0,20,11,6
2144,313.85999999999996,8,122,1.0,19,11,11
2145,314.80500000000006,8,76,1.0,7,9,9
2146,317.09499999999997,8,45,1.0,12,1,2
2147,313.78999999999996,8,88,1.0,17,12,13
2148,314.41999999999996,8,96,1.0,4,4,22
2149,314.40999999999997,8,86,1.0,17,12,14
2150,313.32000000000005,8,87,1.0,23,13,10
2151,314.65500000000003,8,82,1.0,17,9,9
2152,314.28999999999996,8,74,1.0,13,9,12
2153,313.045,8,100,1.0,41,16,8
2154,312.92499999999995,8,100,1.0,30,9,11
2155,312.515,8,132,1.0,30,20,17
2156,310.0449999999999,8,155,1.0,36,23,16
2157,314.495,8,99,1.0,24,5,17
2158,312.1200000000001,8,167,1.0,49,18,19
2159,314.48999999999995,8,79,1.0,10,10,13
2160,314.40999999999997,8,98,1.0,20,14,7
2161,313.80500000000006,8,111,1.0,22,12,13
2162,309.40999999999997,8,129,1.0,18,18,13
2163,316.50999999999993,8,43,1.0,2,4,4
2164,311.33000000000004,8,136,1.0,31,17,13
2165,306.82499999999993,8,234,1.0,73,29,19
2166,313.485,8,78,1.0,19,13,16
2167,296.92999999999995,8,307,1.0,66,22,20
2168,309.89,8,129,1.0,22,13,16
2169,311.55999999999995,8,145,1.0,72,17,21
2170,312.84000000000003,8,96,1.0,20,10,16
2171,312.735,8,179,1.0,31,18,20
2172,-20.734999999999996,0,500,0.0,141,51,45
2173,280.745,8,471,1.0,159,44,58
2174,313.24,8,115,1.0,30,11,9
2175,315.44500000000005,8,63,1.0,18,8,7
2176,313.525,8,99,1.0,22,14,13
2177,313.80499999999995,8,125,1.0,18,9,20
2178,305.8749999999999,8,200,1.0,46,16,28
2179,306.5799999999999,8,207,1.0,51,13,16
2180,282.9850000000006,8,500,1.0,117,40,53
2181,314.9900000000001,8,100,1.0,15,9,8
2182,311.7400000000001,8,180,1.0,42,17,16
2183,317.03,8,45,1.0,8,4,1
2184,313.87500000000006,8,82,1.0,15,4,9
2185,312.0250000000001,8,183,1.0,34,16,15
2186,311.0650000000002,8,135,1.0,36,15,11
2187,153.62500000000023,7,500,0.875,260,46,54
2188,312.235,8,106,1.0,29,12,18
2189,313.93500000000006,8,104,1.0,12,9,16
2190,313.8100000000002,8,90,1.0,12,9,8
2191,314.91499999999996,8,71,1.0,6,11,6
2192,304.23,8,169,1.0,59,19,19
2193,313.39,8,167,1.0,26,20,19
2194,313.155,8,94,1.0,24,16,9
2195,309.04,8,130,1.0,76,19,17
2196,316.315,8,56,1.0,10,5,4
2197,315.84,8,73,1.0,9,10,6
2198,314.53999999999996,8,76,1.0,11,9,16
2199,314.925,8,86,1.0,21,6,6
2200,314.42999999999995,8,67,1.0,18,12,11
2201,316.13,8,59,1.0,13,5,5
2202,316.15999999999997,8,45,1.0,2,9,5
2203,315.82500000000005,8,53,1.0,6,8,4
2204,314.6150000000001,8,87,1.0,5,12,8
2205,315.03,8,83,1.0,19,7,9
2206,306.46,8,142,1.0,40,17,19
2207,316.3299999999999,8,44,1.0,6,4,2
2208,314.33500000000004,8,90,1.0,10,9,11
2209,314.49500000000006,8,77,1.0,20,10,1
2210,313.66499999999996,8,91,1.0,13,19,11
2211,313.57500000000005,8,111,1.0,25,18,6
2212,312.5,8,108,1.0,30,14,12
2213,311.55000000000007,8,153,1.0,27,13,13
2214,312.83500000000004,8,100,1.0,23,18,11
2215,312.5899999999999,8,145,1.0,24,22,17
2216,314.51,8,97,1.0,26,14,14
2217,312.76499999999993,8,118,1.0,25,19,17
2218,315.90999999999997,8,66,1.0,10,2,7
2219,313.62499999999994,8,129,1.0,19,25,14
2220,314.41,8,89,1.0,10,5,18
2221,312.005,8,96,1.0,18,19,11
2222,315.7049999999999,8,53,1.0,9,6,5
2223,315.515,8,70,1.0,3,2,5
2224,314.53499999999997,8,71,1.0,8,11,8
2225,310.13,8,123,1.0,15,13,15
2226,315.125,8,56,1.0,13,12,6
2227,314.86,8,119,1.0,6,9,11
2228,314.07499999999993,8,94,1.0,10,8,14
2229,313.72499999999997,8,84,1.0,17,9,13
2230,312.025,8,102,1.0,39,21,11
2231,314.31500000000005,8,150,1.0,16,20,9
2232,314.02,8,73,1.0,17,12,12
2233,314.405,8,100,1.0,17,11,9
2234,314.8349999999999,8,89,1.0,17,6,9
2235,314.5,8,73,1.0,19,12,12
2236,314.74,8,82,1.0,10,10,8
2237,315.23,8,73,1.0,11,13,4
2238,310.4949999999998,8,128,1.0,46,13,12
2239,309.12999999999994,8,121,1.0,39,18,19
2240,313.86,8,102,1.0,33,17,13
2241,314.19999999999993,8,83,1.0,13,14,9
2242,173.97500000000096,7,500,0.875,40,57,28
2243,313.72,8,75,1.0,11,6,17
2244,315.61,8,65,1.0,3,10,4
2245,315.2199999999999,8,93,1.0,8,10,10
2246,310.6900000000005,8,205,1.0,25,15,16
2247,312.62500000000017,8,140,1.0,11,10,15
2248,316.405,8,79,1.0,5,3,10
2249,315.83000000000004,8,70,1.0,18,6,5
2250,314.42999999999995,8,60,1.0,14,8,9
2251,313.755,8,69,1.0,29,6,8
2252,315.42499999999995,8,92,1.0,8,10,5
2253,314.515,8,73,1.0,19,7,7
2254,315.78499999999997,8,54,1.0,16,4,7
2255,313.56500000000005,8,80,1.0,12,14,15
2256,315.09999999999997,8,82,1.0,11,13,6
2257,312.11000000000007,8,181,1.0,44,20,19
2258,311.0249999999999,8,123,1.0,58,17,14
2259,312.8449999999999,8,119,1.0,12,14,20
2260,314.31,8,103,1.0,17,10,4
2261,314.4200000000002,8,102,1.0,21,9,9
2262,312.45500000000004,8,82,1.0,22,13,8
2263,306.225,8,271,1.0,28,26,32
2264,315.155,8,59,1.0,8,10,10
2265,314.84000000000015,8,99,1.0,4,10,5
2266,312.8,8,91,1.0,45,7,16
2267,314.59000000000003,8,70,1.0,6,5,11
2268,313.19000000000017,8,182,1.0,37,7,20
2269,315.345,8,54,1.0,9,7,7
2270,314.31999999999994,8,79,1.0,8,5,10
2271,314.05499999999995,8,75,1.0,15,13,8
2272,304.5500000000004,8,313,1.0,43,15,49
2273,316.26,8,84,1.0,9,9,6
2274,316.03,8,70,1.0,9,3,12
2275,315.34,8,60,1.0,5,8,11
2276,316.78,8,47,1.0,6,3,4
2277,311.98,8,114,1.0,20,9,20
2278,313.11999999999995,8,88,1.0,22,14,13
2279,313.795,8,74,1.0,15,15,15
2280,315.75,8,56,1.0,6,7,6
2281,314.65999999999997,8,96,1.0,23,12,12
2282,308.96500000000003,8,183,1.0,21,16,13
2283,315.42499999999995,8,71,1.0,10,5,9
2284,313.41499999999985,8,98,1.0,12,12,14
2285,313.165,8,108,1.0,10,8,14
2286,313.6899999999999,8,109,1.0,19,13,20
2287,312.9050000000002,8,149,1.0,9,11,11
2288,310.33500000000015,8,128,1.0,16,9,15
2289,313.3349999999999,8,86,1.0,23,14,13
2290,313.48,8,92,1.0,17,12,18
2291,314.51,8,81,1.0,8,9,11
2292,312.955,8,114,1.0,9,3,13
2293,310.275,8,170,1.0,23,12,37
2294,314.04999999999995,8,105,1.0,27,12,15
2295,312.965,8,121,1.0,28,11,18
2296,315.41999999999996,8,79,1.0,10,10,11
2297,314.4150000000001,8,95,1.0,11,8,9
2298,314.96500000000003,8,46,1.0,6,9,9
2299,314.51,8,61,1.0,6,8,10
2300,313.19500000000005,8,114,1.0,10,12,7
2301,311.61000000000035,8,162,1.0,9,13,17
2302,314.96500000000003,8,97,1.0,19,6,15
2303,314.3299999999999,8,97,1.0,18,10,12
2304,311.18499999999995,8,201,1.0,35,22,21
2305,313.165,8,84,1.0,14,9,8
2306,314.7,8,81,1.0,13,4,11
2307,314.0200000000002,8,109,1.0,2,9,10
2308,314.53000000000003,8,106,1.0,10,7,15
2309,313.375,8,124,1.0,18,13,16
2310,315.74,8,59,1.0,18,7,5
2311,314.95500000000004,8,124,1.0,6,8,14
2312,315.5199999999999,8,69,1.0,9,8,9
2313,313.90999999999985,8,83,1.0,3,7,13
2314,314.495,8,69,1.0,17,11,9
2315,309.425,8,142,1.0,66,21,24
2316,314.28499999999997,8,110,1.0,7,16,13
2317,314.815,8,102,1.0,3,12,14
2318,313.96500000000003,8,164,1.0,14,14,21
2319,314.28499999999997,8,94,1.0,11,17,13
2320,313.8850000000001,8,105,1.0,9,12,18
2321,315.59499999999997,8,89,1.0,12,6,8
2322,312.835,8,82,1.0,19,11,7
2323,312.88,8,144,1.0,44,11,16
2324,312.7650000000001,8,114,1.0,15,16,9
2325,315.49999999999994,8,57,1.0,9,8,16
2326,315.3749999999999,8,83,1.0,2,10,12
2327,314.395,8,97,1.0,22,14,9
2328,308.39499999999964,8,158,1.0,49,26,16
2329,313.2399999999999,8,90,1.0,16,13,10
2330,316.265,8,51,1.0,5,5,5
2331,315.06499999999994,8,78,1.0,5,12,11
2332,311.54499999999996,8,128,1.0,17,20,24
2333,314.0199999999999,8,86,1.0,11,16,7
2334,315.5,8,68,1.0,5,9,7
2335,314.45000000000005,8,74,1.0,10,11,10
2336,314.0,8,108,1.0,24,15,15
2337,314.90999999999997,8,67,1.0,20,9,6
2338,312.57,8,111,1.0,45,17,11
2339,314.1300000000001,8,100,1.0,9,4,13
2340,315.46000000000004,8,75,1.0,8,8,7
2341,309.24,8,171,1.0,40,22,16
2342,308.38,8,241,1.0,40,28,41
2343,307.84999999999957,8,188,1.0,72,17,17
2344,311.8850000000001,8,174,1.0,15,11,11
2345,314.935,8,66,1.0,6,10,7
2346,314.325,8,56,1.0,13,11,4
2347,311.83000000000015,8,167,1.0,7,13,8
2348,315.24,8,57,1.0,8,7,7
