episodio,recompensa,entregas,steps,taxa_sucesso,sucesso_completo,colisoes,falha_r1,falha_r2,distancia
1,317.3340000000002,8,533,1.0,1.0,140,47,51,527
2,195.2540000000003,6,1000,0.75,0.0,329,104,100,1017
3,172.9820000000001,6,1000,0.75,0.0,278,90,90,1042
4,217.754,7,1000,0.875,0.0,286,88,114,1031
5,234.16600000000062,7,1000,0.875,0.0,309,111,100,1036
6,314.9619999999999,8,546,1.0,1.0,170,54,40,571
7,314.906,8,334,1.0,1.0,122,33,28,341
8,75.72000000000016,3,1000,0.375,0.0,244,99,93,1125
9,363.4899999999999,8,522,1.0,1.0,157,69,68,562
10,320.766,8,569,1.0,1.0,168,48,54,577
11,226.88599999999946,7,1000,0.875,0.0,266,85,98,1078
12,240.57200000000097,7,1000,0.875,0.0,318,93,101,1026
13,311.82199999999983,8,323,1.0,1.0,80,22,35,349
14,90.47000000000008,3,1000,0.375,0.0,304,103,101,1038
15,322.77200000000016,8,456,1.0,1.0,135,41,42,485
16,320.4860000000004,8,914,1.0,1.0,292,83,93,906
17,209.3279999999998,7,1000,0.875,0.0,341,107,84,980
18,178.4959999999981,7,1000,0.875,0.0,269,101,116,1103
19,-17.15199999999985,0,1000,0.0,0.0,340,96,119,1048
20,231.7260000000006,7,1000,0.875,0.0,393,91,87,933
21,290.6539999999997,8,907,1.0,1.0,331,82,93,878
22,-27.19799999999976,0,1000,0.0,0.0,323,109,107,1088
23,239.96800000000067,7,1000,0.875,0.0,373,115,116,1063
24,355.5100000000001,8,784,1.0,1.0,220,81,80,850
25,234.82400000000086,7,1000,0.875,0.0,278,88,90,1001
26,243.8260000000003,7,1000,0.875,0.0,315,96,110,1082
27,73.76599999999873,2,1000,0.25,0.0,414,116,93,957
28,149.06400000000073,4,1000,0.5,0.0,320,94,104,1072
29,373.662,8,422,1.0,1.0,133,33,43,458
30,281.748,8,963,1.0,1.0,359,99,100,971
31,315.3679999999998,8,528,1.0,1.0,179,53,62,532
32,-20.93999999999981,0,1000,0.0,0.0,333,119,112,1150
33,234.5800000000008,7,1000,0.875,0.0,340,88,103,1014
34,353.40199999999976,8,631,1.0,1.0,288,75,71,615
35,316.928,8,430,1.0,1.0,158,45,39,415
36,305.6999999999997,8,830,1.0,1.0,284,90,96,851
37,283.31199999999967,8,879,1.0,1.0,333,86,90,898
38,306.3159999999997,8,540,1.0,1.0,206,58,66,550
39,311.4979999999998,8,412,1.0,1.0,154,24,44,396
40,278.31599999999975,8,886,1.0,1.0,296,99,91,961
41,298.3859999999996,8,786,1.0,1.0,271,86,76,813
42,309.6199999999999,8,821,1.0,1.0,271,81,92,748
43,314.26599999999974,8,256,1.0,1.0,67,24,24,254
44,198.40000000000134,6,1000,0.75,0.0,278,73,115,913
45,307.24399999999946,8,398,1.0,1.0,125,35,39,418
46,299.47999999999945,8,615,1.0,1.0,250,60,49,629
47,315.8919999999997,8,590,1.0,1.0,190,56,68,560
48,302.8679999999996,8,738,1.0,1.0,171,58,67,633
49,308.57599999999957,8,626,1.0,1.0,176,47,64,592
50,306.03399999999976,8,651,1.0,1.0,230,76,70,670
51,308.75,8,317,1.0,1.0,112,27,26,298
52,316.38399999999984,8,323,1.0,1.0,102,37,24,358
53,316.222,8,471,1.0,1.0,172,42,40,423
54,7.830000000000091,0,1000,0.0,0.0,443,83,103,911
55,283.29599999999976,8,839,1.0,1.0,267,88,65,869
56,283.13399999999973,8,714,1.0,1.0,266,71,78,688
57,76.872,3,1000,0.375,0.0,330,82,88,842
58,353.1539999999999,8,668,1.0,1.0,279,63,57,629
59,199.44399999999982,7,1000,0.875,0.0,342,99,106,918
60,302.12799999999953,8,611,1.0,1.0,183,54,57,563
61,203.4920000000008,6,1000,0.75,0.0,377,93,118,981
62,367.82999999999936,8,752,1.0,1.0,276,85,78,696
63,281.4899999999992,8,958,1.0,1.0,415,115,85,879
64,318.03600000000023,8,576,1.0,1.0,187,58,62,531
65,315.0199999999998,8,358,1.0,1.0,69,42,39,351
66,361.6419999999993,8,598,1.0,1.0,202,60,55,557
67,309.4399999999997,8,710,1.0,1.0,246,71,71,712
68,302.8899999999999,8,671,1.0,1.0,279,55,77,551
69,230.33400000000123,7,1000,0.875,0.0,387,101,79,888
70,369.6139999999998,8,503,1.0,1.0,144,37,34,460
71,358.7099999999998,8,719,1.0,1.0,345,61,55,531
72,229.66600000000088,7,1000,0.875,0.0,372,123,82,937
73,355.8219999999998,8,656,1.0,1.0,345,56,60,571
74,367.3299999999997,8,544,1.0,1.0,153,65,36,474
75,314.5639999999998,8,627,1.0,1.0,199,59,53,535
76,345.97799999999995,8,786,1.0,1.0,420,75,72,674
77,334.3719999999993,8,903,1.0,1.0,388,98,95,834
78,341.9939999999996,8,820,1.0,1.0,443,102,78,709
79,61.942000000000135,3,1000,0.375,0.0,602,101,85,738
80,347.1220000000003,8,1000,1.0,1.0,456,109,107,862
81,56.529999999999525,3,1000,0.375,0.0,472,98,116,908
82,69.434,3,1000,0.375,0.0,418,100,86,817
83,25.368000000000205,2,1000,0.25,0.0,500,113,101,877
84,342.1739999999997,8,749,1.0,1.0,279,73,87,762
85,1.4620000000001485,1,1000,0.125,0.0,374,91,85,776
86,297.55599999999976,8,935,1.0,1.0,373,82,100,858
87,343.6859999999996,8,815,1.0,1.0,227,81,74,701
88,299.6159999999994,8,612,1.0,1.0,286,74,68,616
89,345.2719999999995,8,941,1.0,1.0,421,81,97,820
90,345.3359999999997,8,799,1.0,1.0,366,77,89,742
91,150.42199999999943,6,1000,0.75,0.0,554,85,108,910
92,150.50800000000015,6,1000,0.75,0.0,508,84,94,845
93,186.96800000000204,6,1000,0.75,0.0,453,78,122,803
94,61.04200000000006,2,1000,0.25,0.0,403,61,97,665
95,311.87400000000036,8,621,1.0,1.0,155,48,57,533
96,274.84399999999954,8,862,1.0,1.0,310,76,98,768
97,285.8619999999999,8,660,1.0,1.0,265,53,76,586
98,67.78,3,1000,0.375,0.0,349,85,103,766
99,138.2739999999998,4,1000,0.5,0.0,298,65,112,944
100,59.69599999999976,2,1000,0.25,0.0,305,104,85,853
101,279.6779999999999,8,702,1.0,1.0,254,65,76,560
102,177.680000000001,6,1000,0.75,0.0,479,108,84,717
103,211.08200000000096,7,1000,0.875,0.0,295,68,70,674
104,300.58199999999965,8,596,1.0,1.0,256,56,41,524
105,309.76800000000003,8,534,1.0,1.0,254,46,44,378
106,206.2880000000009,7,1000,0.875,0.0,358,76,98,672
107,79.94800000000076,3,1000,0.375,0.0,508,77,102,637
108,143.10000000000133,5,1000,0.625,0.0,336,69,70,597
109,276.0819999999997,8,890,1.0,1.0,439,92,83,762
110,231.33000000000183,7,1000,0.875,0.0,261,64,94,853
111,-42.693999999999974,0,1000,0.0,0.0,460,83,115,754
112,-7.0219999999998945,1,1000,0.125,0.0,361,68,100,705
113,85.63399999999997,3,1000,0.375,0.0,565,89,86,657
114,297.2639999999995,8,936,1.0,1.0,524,91,104,786
115,-41.01800000000003,0,1000,0.0,0.0,437,84,75,665
116,-5.851999999999989,0,1000,0.0,0.0,656,111,86,780
117,130.69400000000186,5,1000,0.625,0.0,536,88,68,550
118,-9.144000000000004,0,1000,0.0,0.0,559,114,106,971
119,-31.399999999999864,0,1000,0.0,0.0,534,121,83,804
120,-33.18399999999994,0,1000,0.0,0.0,404,112,69,697
121,-33.28799999999994,0,1000,0.0,0.0,526,96,59,572
122,-30.287999999999915,0,1000,0.0,0.0,586,125,56,547
123,-16.46399999999989,0,1000,0.0,0.0,438,80,76,617
124,-39.96599999999996,0,1000,0.0,0.0,482,91,58,518
125,-48.65200000000006,0,1000,0.0,0.0,423,69,59,436
126,8.246000000000025,0,1000,0.0,0.0,272,47,98,806
127,60.2899999999998,2,1000,0.25,0.0,534,115,137,1077
128,95.23599999999915,3,1000,0.375,0.0,280,115,51,870
129,-34.30199999999994,0,1000,0.0,0.0,523,81,80,552
130,0.6540000000000037,1,1000,0.125,0.0,288,55,86,585
131,-7.240000000000007,1,1000,0.125,0.0,413,55,80,485
132,-27.333999999999914,0,1000,0.0,0.0,503,65,65,406
133,103.2199999999993,4,1000,0.5,0.0,620,49,142,546
134,-25.54400000000001,0,1000,0.0,0.0,585,71,94,464
135,-31.45799999999982,0,1000,0.0,0.0,387,72,74,473
136,108.24600000000041,4,1000,0.5,0.0,487,51,100,587
137,-8.759999999999858,1,1000,0.125,0.0,452,97,96,706
138,118.31600000000051,5,1000,0.625,0.0,359,68,75,743
139,184.8460000000016,7,1000,0.875,0.0,409,92,71,634
140,86.67599999999966,4,1000,0.5,0.0,354,72,64,582
141,80.61199999999984,4,1000,0.5,0.0,442,94,72,698
142,-37.818000000000204,0,1000,0.0,0.0,491,46,100,472
143,-34.579999999999906,0,1000,0.0,0.0,465,68,60,438
144,-1.4099999999999802,0,1000,0.0,0.0,634,107,84,666
145,-15.557999999999886,0,1000,0.0,0.0,441,122,95,928
146,10.169999999999995,0,1000,0.0,0.0,434,88,79,832
147,130.08400000000003,5,1000,0.625,0.0,453,68,114,626
148,172.57200000000157,6,1000,0.75,0.0,432,91,61,618
149,-4.7540000000000076,0,1000,0.0,0.0,317,147,23,751
150,-13.161999999999969,0,1000,0.0,0.0,772,127,86,631
151,127.53400000000178,5,1000,0.625,0.0,610,84,42,425
152,63.34,2,1000,0.25,0.0,641,136,79,765
153,183.00000000000222,7,1000,0.875,0.0,925,87,122,534
154,70.88599999999718,3,1000,0.375,0.0,222,64,14,347
155,87.15399999999977,4,1000,0.5,0.0,423,83,63,455
156,-23.557999999999666,0,1000,0.0,0.0,556,32,99,333
157,166.33000000000408,6,1000,0.75,0.0,1004,85,111,426
158,175.73400000000098,6,1000,0.75,0.0,605,83,126,753
159,11.220000000000047,1,1000,0.125,0.0,645,114,98,807
160,160.1280000000001,6,1000,0.75,0.0,701,122,115,640
161,146.4140000000018,5,1000,0.625,0.0,724,76,136,721
162,-2.2500000000000027,0,1000,0.0,0.0,653,101,127,825
163,213.98000000000096,7,1000,0.875,0.0,508,98,105,768
164,81.0239999999994,4,1000,0.5,0.0,366,57,39,310
165,2.7140000000000364,0,1000,0.0,0.0,278,111,70,930
166,150.86600000000092,5,1000,0.625,0.0,505,105,103,879
167,215.48600000000178,7,1000,0.875,0.0,542,119,63,693
168,176.0000000000002,6,1000,0.75,0.0,400,112,72,729
169,-8.366000000000012,0,1000,0.0,0.0,675,125,92,631
170,-41.63799999999992,0,1000,0.0,0.0,281,72,17,271
171,195.32600000000164,6,1000,0.75,0.0,370,56,118,825
172,215.06800000000217,7,1000,0.875,0.0,775,148,78,719
173,105.39599999999947,3,1000,0.375,0.0,238,139,96,1336
174,80.04199999999956,3,1000,0.375,0.0,821,127,86,670
175,-27.264000000000003,0,1000,0.0,0.0,789,52,116,459
176,99.58599999999899,3,1000,0.375,0.0,681,125,89,890
177,-15.294000000000064,0,1000,0.0,0.0,781,87,124,647
178,96.57599999999539,4,1000,0.5,0.0,127,11,35,186
179,-6.45400000000001,0,1000,0.0,0.0,921,134,103,708
180,-11.209999999999921,0,1000,0.0,0.0,991,138,91,593
181,43.739999999999945,1,1000,0.125,0.0,323,105,127,1377
182,172.76200000000333,6,1000,0.75,0.0,850,116,106,584
183,79.91799999999873,3,1000,0.375,0.0,559,101,91,625
184,-4.632000000000014,0,1000,0.0,0.0,544,125,93,951
185,-13.722000000000012,0,1000,0.0,0.0,422,80,41,423
186,-1.114000000000007,0,1000,0.0,0.0,771,120,106,817
187,79.1179999999973,3,1000,0.375,0.0,773,78,118,588
188,71.07799999999789,3,1000,0.375,0.0,685,69,128,627
189,122.24199999999914,4,1000,0.5,0.0,358,87,80,811
190,214.55400000000006,7,1000,0.875,0.0,745,121,100,727
191,12.77200000000042,1,1000,0.125,0.0,552,60,99,581
192,-3.1140000000000034,0,1000,0.0,0.0,498,96,76,618
193,-22.28599999999986,0,1000,0.0,0.0,941,137,101,647
194,-17.16799999999983,0,1000,0.0,0.0,391,31,63,281
195,56.00000000000022,2,1000,0.25,0.0,310,51,57,488
196,25.71000000000032,0,1000,0.0,0.0,696,138,118,1091
197,40.675999999999995,0,1000,0.0,0.0,501,123,117,1305
198,9.734000000000023,0,1000,0.0,0.0,316,115,52,724
199,-5.366000000000017,0,1000,0.0,0.0,718,134,85,692
200,53.703999999999816,2,1000,0.25,0.0,490,145,24,638
201,-36.76000000000004,0,1000,0.0,0.0,736,114,31,425
202,207.9420000000006,7,1000,0.875,0.0,449,61,108,706
203,-10.231999999999983,0,1000,0.0,0.0,1019,135,112,623
204,-2.938000000000003,0,1000,0.0,0.0,975,129,134,736
205,79.98399999999765,3,1000,0.375,0.0,297,51,85,560
206,-26.88999999999961,0,1000,0.0,0.0,268,9,44,173
207,-4.6119999999999814,0,1000,0.0,0.0,554,99,58,530
208,63.137999999999316,2,1000,0.25,0.0,850,109,127,734
209,-20.59199999999973,0,1000,0.0,0.0,597,81,27,281
210,28.828000000000287,1,1000,0.125,0.0,905,120,81,639
211,28.949999999999974,1,1000,0.125,0.0,799,113,109,732
212,1.2659999999999987,0,1000,0.0,0.0,464,93,107,865
213,-29.193999999999676,0,1000,0.0,0.0,625,60,94,361
214,1.729999999999989,0,1000,0.0,0.0,519,106,99,755
215,140.2020000000036,5,1000,0.625,0.0,192,56,21,399
216,-10.933999999999983,0,1000,0.0,0.0,712,120,98,709
217,-47.366000000000014,0,1000,0.0,0.0,716,110,36,315
218,0.48399999999998716,0,1000,0.0,0.0,820,160,109,898
219,-34.201999999999394,0,1000,0.0,0.0,73,22,3,113
220,-36.72199999999938,0,1000,0.0,0.0,94,12,6,71
221,-5.778000000000002,0,1000,0.0,0.0,907,130,128,785
222,-16.019999999999936,0,1000,0.0,0.0,1317,153,157,639
223,-2.029999999999804,0,1000,0.0,0.0,324,89,59,600
224,188.12600000000057,6,1000,0.75,0.0,492,95,109,810
225,-6.385999999999992,0,1000,0.0,0.0,1151,153,148,790
226,32.044000000000004,1,1000,0.125,0.0,994,129,125,773
227,22.446000000000083,0,1000,0.0,0.0,786,127,157,1150
228,-29.681999999999547,0,1000,0.0,0.0,974,142,65,379
229,-14.659999999999965,0,1000,0.0,0.0,1093,143,135,611
230,-10.029999999999989,0,1000,0.0,0.0,909,120,131,761
231,-25.603999999999893,0,1000,0.0,0.0,519,87,52,435
232,170.9060000000008,5,1000,0.625,0.0,483,115,104,1019
233,102.88199999999871,3,1000,0.375,0.0,363,106,97,985
234,-19.70199999999988,0,1000,0.0,0.0,413,51,101,574
235,62.18000000000041,2,1000,0.25,0.0,317,36,137,748
236,38.02399999999999,1,1000,0.125,0.0,888,143,148,940
237,-13.51399999999995,0,1000,0.0,0.0,727,155,110,1001
238,14.58799999999994,0,1000,0.0,0.0,184,29,123,820
239,139.31400000000005,4,1000,0.5,0.0,369,94,128,1066
240,-17.181999999999903,0,1000,0.0,0.0,842,104,129,651
241,11.858000000000521,1,1000,0.125,0.0,1315,153,127,508
242,-7.606000000000016,0,1000,0.0,0.0,749,74,151,664
243,-21.637999999999625,0,1000,0.0,0.0,215,37,18,192
244,-5.02,0,1000,0.0,0.0,712,113,117,830
245,-12.792000000000009,0,1000,0.0,0.0,648,106,136,832
246,118.58200000000147,5,1000,0.625,0.0,200,11,56,239
247,26.368000000000247,1,1000,0.125,0.0,491,120,31,534
248,-31.629999999999693,0,1000,0.0,0.0,627,9,130,294
249,-21.805999999999816,0,1000,0.0,0.0,913,91,112,642
250,23.414000000000158,1,1000,0.125,0.0,523,46,71,426
251,-17.50999999999986,0,1000,0.0,0.0,454,11,143,514
252,38.157999999999866,1,1000,0.125,0.0,912,161,133,932
253,124.09399999999948,4,1000,0.5,0.0,738,147,113,909
254,8.582000000000125,0,1000,0.0,0.0,381,58,82,647
255,-21.81799999999981,0,1000,0.0,0.0,589,63,100,389
256,-12.035999999999799,0,1000,0.0,0.0,940,143,97,559
257,12.14200000000001,0,1000,0.0,0.0,625,124,114,900
258,-12.31999999999997,0,1000,0.0,0.0,985,103,152,675
259,6.898000000000009,0,1000,0.0,0.0,399,161,25,764
260,174.07199999999975,5,1000,0.625,0.0,614,129,130,1126
261,42.745999999999945,1,1000,0.125,0.0,681,149,140,1191
262,-15.53799999999971,0,1000,0.0,0.0,499,21,100,348
263,-23.443999999999654,0,1000,0.0,0.0,328,40,25,171
264,-15.38199999999974,0,1000,0.0,0.0,326,62,44,354
265,19.894000000000375,1,1000,0.125,0.0,269,152,19,815
266,-3.163999999999993,0,1000,0.0,0.0,679,74,147,732
267,-34.81799999999952,0,1000,0.0,0.0,102,16,27,150
268,11.918000000000001,0,1000,0.0,0.0,601,124,93,915
269,-2.7360000000000135,0,1000,0.0,0.0,655,100,95,600
270,-19.227999999999795,0,1000,0.0,0.0,435,85,19,258
271,-9.149999999999984,0,1000,0.0,0.0,119,109,23,685
272,-23.003999999999706,0,1000,0.0,0.0,454,38,79,353
273,-2.8440000000000136,0,1000,0.0,0.0,601,47,105,528
274,-28.881999999999554,0,1000,0.0,0.0,398,20,57,180
275,47.65999999999987,1,1000,0.125,0.0,657,134,115,964
276,-9.42999999999999,0,1000,0.0,0.0,249,105,21,616
277,6.535999999999994,0,1000,0.0,0.0,585,102,102,840
278,55.13400000000012,2,1000,0.25,0.0,502,102,67,738
279,-0.6279999999999734,0,1000,0.0,0.0,614,125,88,780
280,9.829999999999975,0,1000,0.0,0.0,632,131,74,780
281,190.04800000000094,6,1000,0.75,0.0,421,126,66,755
282,-16.333999999999886,0,1000,0.0,0.0,1158,111,123,524
283,-2.8680000000000088,0,1000,0.0,0.0,831,120,114,676
284,0.11200000000003142,0,1000,0.0,0.0,383,89,76,602
285,-24.287999999999666,0,1000,0.0,0.0,170,10,21,128
286,-0.5519999999998738,0,1000,0.0,0.0,621,122,40,585
287,-23.571999999999708,0,1000,0.0,0.0,714,121,12,245
288,27.52400000000034,1,1000,0.125,0.0,482,102,25,499
289,-20.647999999999755,0,1000,0.0,0.0,483,135,4,386
290,-23.599999999999675,0,1000,0.0,0.0,875,133,62,410
291,1.9039999999999815,0,1000,0.0,0.0,620,95,82,611
292,-4.722000000000017,0,1000,0.0,0.0,626,102,81,570
293,115.12200000000004,4,1000,0.5,0.0,585,68,115,570
294,4.731999999999989,0,1000,0.0,0.0,263,34,131,816
295,-21.72999999999974,0,1000,0.0,0.0,1012,134,109,567
296,-1.9880000000000064,0,1000,0.0,0.0,737,101,133,730
297,16.218000000000508,0,1000,0.0,0.0,824,118,146,922
298,-22.697999999999613,0,1000,0.0,0.0,774,128,52,452
299,-6.738000000000015,0,1000,0.0,0.0,191,129,18,654
300,-3.2499999999999956,0,1000,0.0,0.0,434,116,69,815
301,-9.287999999999997,0,1000,0.0,0.0,1024,149,112,603
302,-31.98999999999984,0,1000,0.0,0.0,653,142,23,370
303,220.93800000000093,7,1000,0.875,0.0,606,103,144,880
304,-6.1119999999999175,0,1000,0.0,0.0,537,114,45,537
305,-22.375999999999774,0,1000,0.0,0.0,1152,169,155,726
306,14.406000000000278,1,1000,0.125,0.0,775,96,91,528
307,-12.039999999999859,0,1000,0.0,0.0,624,103,51,414
308,2.9219999999999873,0,1000,0.0,0.0,959,134,124,905
309,-23.44799999999969,0,1000,0.0,0.0,518,105,29,331
310,7.472000000000213,0,1000,0.0,0.0,573,108,101,826
311,8.218000000000043,0,1000,0.0,0.0,824,149,120,937
312,-13.047999999999965,0,1000,0.0,0.0,1116,135,136,681
313,34.65199999999997,1,1000,0.125,0.0,707,122,101,770
314,-2.765999999999968,0,1000,0.0,0.0,643,107,97,658
315,0.19399999999998405,0,1000,0.0,0.0,733,119,95,668
316,-0.14800000000000374,0,1000,0.0,0.0,930,134,129,812
317,44.602000000000245,2,1000,0.25,0.0,297,66,51,339
318,19.60800000000028,1,1000,0.125,0.0,576,71,63,411
319,-14.50599999999985,0,1000,0.0,0.0,736,44,130,408
320,-33.89000000000004,0,1000,0.0,0.0,554,117,39,441
321,-16.525999999999925,0,1000,0.0,0.0,1073,139,102,530
322,-29.442000000000096,0,1000,0.0,0.0,501,107,38,492
323,-32.10600000000011,0,1000,0.0,0.0,673,101,90,500
324,-12.393999999999881,0,1000,0.0,0.0,719,59,128,453
325,4.790000000000001,0,1000,0.0,0.0,488,106,110,1000
326,3.7280000000000295,0,1000,0.0,0.0,988,115,132,815
327,-0.8340000000000123,0,1000,0.0,0.0,769,129,130,1035
328,-7.460000000000017,0,1000,0.0,0.0,864,141,97,673
329,-4.652000000000013,0,1000,0.0,0.0,1067,129,165,852
330,-6.327999999999977,0,1000,0.0,0.0,818,77,148,672
331,-31.17199999999984,0,1000,0.0,0.0,443,106,13,416
332,-22.279999999999745,0,1000,0.0,0.0,1249,145,126,511
333,-14.363999999999976,0,1000,0.0,0.0,406,153,44,743
334,7.964000000000004,0,1000,0.0,0.0,843,158,145,1007
335,-37.797999999999824,0,1000,0.0,0.0,685,112,50,354
336,-17.161999999999843,0,1000,0.0,0.0,1094,107,123,443
337,-24.27599999999967,0,1000,0.0,0.0,866,121,64,454
338,13.015999999999968,0,1000,0.0,0.0,344,129,77,1047
339,-14.363999999999912,0,1000,0.0,0.0,1056,133,117,511
340,30.79000000000004,1,1000,0.125,0.0,789,129,132,861
341,-32.79999999999959,0,1000,0.0,0.0,1211,117,99,391
342,-34.021999999999736,0,1000,0.0,0.0,1038,118,125,471
343,-37.83599999999976,0,1000,0.0,0.0,860,117,75,356
344,-37.68599999999978,0,1000,0.0,0.0,1017,96,115,395
345,-14.507999999999937,0,1000,0.0,0.0,865,108,113,641
346,-29.627999999999783,0,1000,0.0,0.0,765,88,101,506
347,-20.332000000000022,0,1000,0.0,0.0,667,87,110,647
348,-44.315999999999924,0,1000,0.0,0.0,645,62,50,251
349,-42.385999999999854,0,1000,0.0,0.0,678,97,64,330
350,-10.702000000000059,1,1000,0.125,0.0,257,37,51,226
351,-28.993999999999858,0,1000,0.0,0.0,841,116,105,492
352,-28.647999999999744,0,1000,0.0,0.0,778,95,92,469
353,-17.757999999999882,0,1000,0.0,0.0,850,119,101,577
354,-18.17799999999981,0,1000,0.0,0.0,726,126,76,574
355,-8.467999999999982,0,1000,0.0,0.0,734,149,85,771
356,-11.413999999999968,0,1000,0.0,0.0,666,138,57,621
357,-2.3000000000000034,0,1000,0.0,0.0,667,126,82,640
358,-1.090000000000016,0,1000,0.0,0.0,725,148,84,757
359,-8.205999999999987,0,1000,0.0,0.0,684,145,73,727
360,26.763999999999953,1,1000,0.125,0.0,720,130,84,682
361,52.89799999999989,3,1000,0.375,0.0,305,61,39,348
362,8.352000000000006,0,1000,0.0,0.0,843,135,140,902
363,-56.89200000000022,0,1000,0.0,0.0,48,12,9,64
364,34.82799999999997,1,1000,0.125,0.0,785,141,94,837
365,45.20599999999998,2,1000,0.25,0.0,769,138,81,605
366,-5.580000000000006,0,1000,0.0,0.0,890,167,126,836
367,-28.645999999999702,0,1000,0.0,0.0,1073,128,120,507
368,-23.465999999999674,0,1000,0.0,0.0,756,115,57,431
369,-29.979999999999645,0,1000,0.0,0.0,1337,145,150,580
370,-13.593999999999985,1,1000,0.125,0.0,785,151,25,317
371,-23.78199999999964,0,1000,0.0,0.0,804,134,39,340
372,22.574000000000492,1,1000,0.125,0.0,340,46,138,768
373,-5.89000000000001,0,1000,0.0,0.0,1120,140,137,792
374,-25.28599999999967,0,1000,0.0,0.0,781,143,68,535
375,-9.75199999999999,0,1000,0.0,0.0,760,123,99,648
376,-21.40599999999981,0,1000,0.0,0.0,1234,159,163,706
377,-19.22199999999975,0,1000,0.0,0.0,817,133,62,483
378,13.682000000000542,1,1000,0.125,0.0,642,71,61,349
379,9.628000000000352,1,1000,0.125,0.0,702,91,68,455
380,13.904000000000371,1,1000,0.125,0.0,784,137,84,579
381,86.51199999999885,3,1000,0.375,0.0,787,159,106,857
382,-15.15199999999991,0,1000,0.0,0.0,905,103,115,686
383,-21.08599999999976,0,1000,0.0,0.0,1072,123,135,661
384,-24.297999999999682,0,1000,0.0,0.0,1101,128,114,579
385,60.96400000000003,2,1000,0.25,0.0,846,138,135,901
386,-24.921999999999617,0,1000,0.0,0.0,828,46,135,473
387,125.96799999999928,4,1000,0.5,0.0,590,151,115,989
388,44.50200000000049,2,1000,0.25,0.0,726,52,162,571
389,-18.687999999999523,0,1000,0.0,0.0,678,53,138,547
390,15.868000000000576,1,1000,0.125,0.0,1081,127,137,732
391,-25.10999999999965,0,1000,0.0,0.0,876,139,35,409
392,-17.823999999999824,0,1000,0.0,0.0,441,12,141,548
393,13.748000000000077,1,1000,0.125,0.0,1138,154,131,753
394,-13.363999999999933,0,1000,0.0,0.0,709,134,42,427
395,-21.981999999999744,0,1000,0.0,0.0,882,86,93,510
396,58.88999999999988,2,1000,0.25,0.0,904,146,111,861
397,-14.33599999999985,0,1000,0.0,0.0,510,80,57,435
398,-34.087999999999454,0,1000,0.0,0.0,226,7,45,99
399,-12.9999999999999,0,1000,0.0,0.0,620,110,63,487
400,-19.03599999999981,0,1000,0.0,0.0,1075,122,153,696
401,51.83799999999998,2,1000,0.25,0.0,902,124,137,803
402,-8.873999999999961,0,1000,0.0,0.0,802,70,122,568
403,-35.085999999999785,0,1000,0.0,0.0,793,83,102,384
404,-22.66599999999954,0,1000,0.0,0.0,791,124,69,397
405,164.4240000000033,6,1000,0.75,0.0,577,98,46,372
406,9.819999999999977,0,1000,0.0,0.0,485,115,84,784
407,-14.59799999999979,0,1000,0.0,0.0,510,62,79,398
408,11.797999999999988,0,1000,0.0,0.0,601,111,125,1008
409,-27.322000000000013,0,1000,0.0,0.0,419,105,27,350
410,14.429999999999959,0,1000,0.0,0.0,623,113,101,894
411,-10.213999999999933,0,1000,0.0,0.0,341,71,23,315
412,9.294000000000008,0,1000,0.0,0.0,608,118,78,780
413,-5.528000000000011,0,1000,0.0,0.0,615,97,72,511
414,-25.477999999999668,0,1000,0.0,0.0,1022,156,89,467
415,-21.367999999999654,0,1000,0.0,0.0,122,14,24,105
416,-43.58800000000017,0,1000,0.0,0.0,422,43,62,231
417,-10.54599999999992,0,1000,0.0,0.0,574,103,34,486
418,37.320000000000135,1,1000,0.125,0.0,679,77,152,854
419,-30.12399999999941,0,1000,0.0,0.0,532,117,5,299
420,32.316000000000216,1,1000,0.125,0.0,452,83,51,539
421,-25.989999999999476,0,1000,0.0,0.0,582,130,18,416
422,-1.1059999999999643,0,1000,0.0,0.0,520,146,28,623
423,-19.065999999999708,0,1000,0.0,0.0,432,137,19,449
424,-19.321999999999825,0,1000,0.0,0.0,1347,153,144,555
425,-2.1660000000000124,0,1000,0.0,0.0,1034,127,136,752
426,-5.2620000000000156,0,1000,0.0,0.0,676,137,55,608
427,89.09399999999887,3,1000,0.375,0.0,713,160,76,725
428,-18.863999999999805,0,1000,0.0,0.0,759,144,21,376
429,-11.301999999999994,0,1000,0.0,0.0,1043,120,100,528
430,-15.395999999999914,0,1000,0.0,0.0,803,118,71,533
431,-8.834000000000001,0,1000,0.0,0.0,585,108,57,535
432,-17.453999999999795,0,1000,0.0,0.0,305,65,13,333
433,-14.507999999999841,0,1000,0.0,0.0,612,92,51,380
434,-17.27799999999989,0,1000,0.0,0.0,1122,146,105,538
435,-18.88999999999995,0,1000,0.0,0.0,373,46,107,673
436,-14.82599999999967,0,1000,0.0,0.0,339,77,25,385
437,6.944000000000306,1,1000,0.125,0.0,363,76,49,354
438,-12.763999999999944,0,1000,0.0,0.0,590,148,53,622
439,-31.21999999999952,0,1000,0.0,0.0,281,89,9,322
440,-11.26399999999999,0,1000,0.0,0.0,952,139,119,679
441,-28.215999999999596,0,1000,0.0,0.0,1294,155,142,596
442,-24.75999999999945,0,1000,0.0,0.0,736,156,18,324
443,-18.84599999999979,0,1000,0.0,0.0,748,32,146,467
